smiles,pic50,scaffold,n_measurements,logS
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCN(S(C)(=O)=O)CC1,6.98,c1cc(-c2ccc(CN3CCNCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.758798599243164
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCNCC1,7.74,c1cc(-c2ccc(CN3CCNCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.363611698150635
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CNCCNC(C)=O,9.09,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-4.946977138519287
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CNCCNS(C)(=O)=O,8.68,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-4.179715633392334
COc1cc(-c2cccc(-c3nc4c(s3)CNCC4)c2C)ccn1,6.52,c1cc(-c2ccncc2)cc(-c2nc3c(s2)CNCC3)c1,1,-3.63419246673584
COc1cc(-c2nc(N=S(C)(=O)C3CC3)cc(N3CCOCC3C)n2)cc(N)n1,7.15,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccncc2)n1)C1CC1,1,-3.513389825820923
COc1cc(-c2nc(N=S(C)(=O)C3COC3)cc(N3CCOCC3C)n2)cc(N)n1,6.96,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccncc2)n1)C1COC1,1,-3.23519229888916
COc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)c2cc[nH]c2n1,7.66,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.953328847885132
COc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)cc(N)n1,6.91,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-3.3716161251068115
COc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)ccn1,6.51,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-3.2152132987976074
COc1cc(-n2ccc3c(-c4ccc5c(c4)OCCO5)cccc32)cc(OC)c1CNCC1CCC(=O)N1,8.0,O=C1CCC(CNCc2ccc(-n3ccc4c(-c5ccc6c(c5)OCCO6)cccc43)cc2)N1,1,-4.816539764404297
COc1cc(C#Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCC1CO,5.87,C(#Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1,-5.546844005584717
COc1cc(C(=O)N2CCC3C(c4ccccc4)=CC=CC32)ccc1CNCCO,6.88,O=C(c1ccccc1)N1CCC2C(c3ccccc3)=CC=CC21,1,-3.7477364540100098
COc1cc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)ccc1CNCCNC(C)=O,6.38,O=C(c1ccccc1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,-4.376021862030029
COc1cc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)ccc1CNCCO,6.65,O=C(c1ccccc1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,-4.255529403686523
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc(OC)c1CNCCNC(C)=O,5.14,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.620208263397217
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc(OC)c1CNCCO,5.32,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.414046287536621
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCC1C(=O)O,5.72,O=C(c1ccc(CN2CCCC2)cc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.781614303588867
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCC1CO,6.21,O=C(c1ccc(CN2CCCC2)cc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.569895267486572
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCCC1C(=O)O,5.97,O=C(c1ccc(CN2CCCCC2)cc1)N1CCc2c(-c3ccccc3)cccc21,1,-5.579801082611084
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNC(CO)C(=O)O,6.56,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.696424961090088
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,6.66,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.529068946838379
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO,6.88,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.252715587615967
COc1cc(C=Cc2cccc(-c3ccc(C(N)=O)cc3)c2C)cc(OC)c1CNc1cccc(O)c1C(=O)O,5.35,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CNc2ccccc2)cc1,1,-6.227694034576416
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CN1CCCC1CO,6.62,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccc(CN2CCCC2)cc1,1,-5.757798671722412
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,7.16,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-5.253902435302734
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNC(CO)C(=O)O,7.0,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-4.5091552734375
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNC(CO)C(=O)O,6.92,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-4.718184947967529
COc1cc(C=Cc2cccc(-c3ccccc3)c2)cc(OC)c1CNC(C)(CO)C(=O)O,7.32,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.047120571136475
COc1cc(C=Cc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CN1CCCC1CO,6.41,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1,-6.326070308685303
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCC(O)C1C(=O)O,6.34,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-5.677497863769531
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCC1CO,5.57,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1,-6.058675289154053
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCCC1(CO)C(=O)O,6.04,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-6.138187408447266
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCCC1C(=O)O,7.22,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-6.210580348968506
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,7.32,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.343430042266846
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)C(=O)O,6.77,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.208432197570801
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CCO)C(=O)O,6.89,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.063268184661865
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)C(=O)O,7.3,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-4.688162326812744
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)CO,7.22,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-4.252736568450928
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)O,7.0,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.327855110168457
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCNC(C)=O,6.82,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.258943557739258
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCO,6.55,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.642890930175781
COc1cc(C=Cc2cncc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,5.54,C(=Cc1cncc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-4.916462421417236
COc1cc(C=Cc2cncc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNC(CO)C(=O)O,5.38,C(=Cc1cncc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-4.561879634857178
COc1cc(C=Cc2cncc(-c3ccccc3)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,5.7,C(=Cc1cncc(-c2ccccc2)c1)c1ccccc1,1,-4.878988742828369
COc1cc(C=Cc2cncc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)C(=O)O,5.41,C(=Cc1cncc(-c2ccccc2)c1)c1ccccc1,1,-4.466731071472168
COc1cc(COc2cc(OCc3cccc(-c4ccccc4)c3OC)ccc2CNCCNC(C)=O)ccn1,4.86,c1ccc(-c2cccc(COc3cccc(OCc4ccncc4)c3)c2)cc1,1,-6.641994953155518
COc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1CNC(CO)C(=O)O,6.6,c1ccc(NCc2cccc(-c3ccccc3)c2)cc1,1,-4.363367557525635
COc1cc(NCc2cccc(-c3ccccc3)c2C)c(Cl)cc1CNC(CO)C(=O)O,6.97,c1ccc(NCc2cccc(-c3ccccc3)c2)cc1,1,-4.8067145347595215
COc1cc(NCc2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)C(=O)O,6.17,c1ccc(COc2cccc(NCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.188286781311035
COc1cc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.76,c1ccc(NCc2cccc(-c3ccccc3)c2)cc1,1,-4.489524841308594
COc1cc(NCc2cccc(-c3ccccc3)c2C)ncc1CNC(CO)C(=O)O,5.58,c1ccc(-c2cccc(CNc3ccccn3)c2)cc1,1,-4.089882850646973
COc1cc(O)c(-c2c(O)cc(OC)c3c2C=CC(C)(CCC2=C(C)CCCC2(C)C)O3)c2c1OC(C)(CCC1=C(C)CCCC1(C)C)C=C2,5.22,C1=CC(CCC2=CCCCC2)Oc2cccc(-c3cccc4c3C=CC(CCC3=CCCCC3)O4)c21,1,-7.278708934783936
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(O)CO,6.64,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.451414108276367
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN1CC(O)CC1C(=O)O,6.95,O=C(Oc1ccc(CN2CCCC2)cc1)c1cccc(-c2ccccc2)c1,1,-4.369999885559082
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN1CCC(O)CC1,7.11,O=C(Oc1ccc(CN2CCCCC2)cc1)c1cccc(-c2ccccc2)c1,1,-5.881138324737549
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)(CO)CO,7.14,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-3.9387190341949463
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,7.56,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.787250995635986
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,7.57,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.478696823120117
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCC(O)CO,6.52,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.4808759689331055
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCN(C)C,6.45,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-5.1653313636779785
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.05,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.788896560668945
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCO,6.58,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.349790573120117
COc1cc(OC(C)=O)c(-c2c(OC(C)=O)cc(OC)c3c2C=CC(C)(CCC2=C(C)CCCC2(C)C)O3)c2c1OC(C)(CCC1=C(C)CCCC1(C)C)C=C2,4.43,C1=CC(CCC2=CCCCC2)Oc2cccc(-c3cccc4c3C=CC(CCC3=CCCCC3)O4)c21,1,-7.034657955169678
COc1cc(OC(C)=O)cc2c1OC(C)(CCC1=C(C)CCCC1(C)C)C=C2,4.18,C1=CC(CCC2=CCCCC2)Oc2ccccc21,1,-6.40748405456543
COc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNCCNC(C)=O,8.22,c1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-4.541787624359131
COc1cc(OCc2cccc(-c3ccc4c(c3)OCO4)c2C)cc(OC)c1CNCCNC(C)=O,6.96,c1ccc(OCc2cccc(-c3ccc4c(c3)OCO4)c2)cc1,1,-4.634775161743164
COc1cc(OCc2cccc(-c3ccc4oc(C5CCN(c6ccccc6)CC5)nc4c3)c2C)c(Cl)cc1CN1CCCCC1C(=O)O,4.3,c1ccc(N2CCC(c3nc4cc(-c5cccc(COc6ccc(CN7CCCCC7)cc6)c5)ccc4o3)CC2)cc1,1,-6.426057815551758
COc1cc(OCc2cccc(-c3ccccc3)c2Br)c(Cl)cc1CNCCNC(C)=O,6.13,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.972955703735352
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CCCC1CC(=O)N1,7.75,O=C1CC(CCCc2ccc(OCc3cccc(-c4ccccc4)c3)cc2)N1,1,-6.690780162811279
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN(C)CCCC(=O)NO,6.98,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.540682792663574
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCCC1C(=O)O,7.12,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-6.160088539123535
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)CO,6.72,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-4.542558670043945
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCC(=O)NO,7.07,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.722485542297363
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCNC(C)=O,8.22,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.097386360168457
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCOC1OC(CO)C(O)C(O)C1O,7.22,c1ccc(-c2cccc(COc3ccc(CNCCOC4CCCCO4)cc3)c2)cc1,1,-2.6107046604156494
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(C)C(O)C(O)C2O)nn1,6.79,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.752406597137451
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(O)C2NC(C)=O)nn1,7.52,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.037419319152832
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,6.94,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-2.7238528728485107
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(OC)C2O)nn1,6.45,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.247274160385132
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC3COC(c4ccccc4)OC3C(O)C2O)nn1,5.96,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCC6OC(c7ccccc7)OCC6O5)nn4)cc3)c2)cc1,1,-5.9338531494140625
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OCC(O)C(O)C2O)nn1,6.69,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.526190280914306
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cnnn1C1OCC(O)C(O)C1O,6.77,c1ccc(-c2cccc(COc3ccc(CNCc4cnnn4C4CCCCO4)cc3)c2)cc1,1,-3.603394031524658
COc1cc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.96,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.175510406494141
COc1cc2c(c(O)c1CC=C(C)C)C(=O)CC(c1ccc(O)cc1)O2,4.01,O=C1CC(c2ccccc2)Oc2ccccc21,1,-5.164309024810791
COc1cc2c(cc1CN1CCCC1C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,6.86,O=C1c2ccc(CN3CCCC3)cc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.458921909332275
COc1cc2c(cc1CNC(C)C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.77,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.631293296813965
COc1cc2c(cc1CNC(CO)C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,8.21,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.241474628448486
COc1cc2c(cc1CNC(CO)C(=O)OC(C)(C)C)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,6.53,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.634890079498291
COc1cc2c(cc1CNCC(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.45,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.707513332366943
COc1cc2c(cc1CNCCNC(C)=O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.33,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.4166059494018555
COc1cc2c(cc1CNCCO)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.81,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.893892288208008
COc1cc2c(cc1OC)N(CCCN1CCN(CCO)CC1)c1cc(Cl)ccc1S2,5.04,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,1,-3.6894612312316895
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,5.75,c1ccc(Nc2ncnc3ccc(OCCCCNCc4ccc(OCc5cccc(-c6ccccc6)c5)cc4)cc23)cc1,1,-6.633634567260742
COc1ccc(-c2cccc(C=Cc3cc(CNC(C)(CO)C(=O)O)ccc3C)c2C)cc1,5.51,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.033797264099121
COc1ccc(-c2cccc(C=Cc3cc(OC)c(CNC(C)(CO)C(=O)O)c(OC)c3)c2C)cc1,5.1,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.432553291320801
COc1ccc(-c2cccc(COc3ccc(CNC(C)C(=O)O)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.5,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.537379264831543
COc1ccc(-c2cccc(COc3ccc(CNC(CO)C(=O)O)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.27,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.989393711090088
COc1ccc(-c2cccc(COc3ccc(CNCCNC(C)=O)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.18,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.519225120544434
COc1ccc(-c2cccc(COc3ccc(CNCCO)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.1,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.195385932922363
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1,7.77,O=C1CC(c2ccccc2)=NN1c1ccccn1,1,-4.050349712371826
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1OC,8.14,O=C1CC(c2ccccc2)=NN1c1ccccn1,1,-3.879157781600952
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(C=O)cc1,4.31,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1,-6.878658294677734
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC(C(=O)O)C2)cc1,4.38,C(=Cc1cccc(OCc2ccc(CN3CCC3)cc2)c1)c1ccccc1,1,-6.081474781036377
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC(O)C(F)C2)cc1,4.28,C(=Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,1,-6.36616325378418
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCC(C(=O)O)C2)cc1,4.41,C(=Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,1,-5.938345432281494
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCC(O)C2)cc1,4.05,C(=Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,1,-5.859432220458984
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCCCC2C(=O)NCCN)cc1,4.18,C(=Cc1cccc(OCc2ccc(CN3CCCCC3)cc2)c1)c1ccccc1,1,-5.67055606842041
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNC(C(=O)O)C(C)O)cc1,4.29,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1,-5.15739631652832
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCNC(C)=O)cc1,4.35,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1,-5.203224182128906
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCO)cc1,4.04,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1,-4.810858726501465
COc1ccc(CNCc2cn(C3OC(C)C(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,5.72,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-3.864673614501953
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(O)C3NC(C)=O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,5.96,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-3.373495817184448
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.21,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-2.9582159519195557
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(OC)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.42,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-3.3874948024749756
COc1ccc(CNCc2cn(C3OC4COC(c5ccccc5)OC4C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,5.53,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCC6OC(c7ccccc7)OCC6O5)nn4)c3)c2)cc1,1,-5.975232124328613
COc1ccc(CNCc2cn(C3OCC(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.3,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-3.607558250427246
COc1ccc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,4.19,c1ccc(Nc2nnc(-c3ccccc3)o2)cc1,1,-4.837206840515137
COc1ccc(Nc2nnc(-c3cccc(-c4ccccc4)c3C)o2)cc1,5.58,c1ccc(Nc2nnc(-c3cccc(-c4ccccc4)c3)o2)cc1,1,-6.4011921882629395
COc1cccc(-c2cccc(-c3ccc(CNCCO)c(OC)n3)c2C)c1,7.9,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.619217157363891
COc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CNC(CO)C(=O)O)cc3Cl)c2Br)c1,8.11,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.694116115570068
COc1cccc(-c2cccc(N3CCC(N4CCCC4)CC3)c2C#N)c1,5.78,c1ccc(-c2cccc(N3CCC(N4CCCC4)CC3)c2)cc1,1,-4.826516628265381
COc1ccccc1C1=NN(c2ccccn2)C(=O)C1,8.15,O=C1CC(c2ccccc2)=NN1c1ccccn1,1,-3.7915639877319336
COc1nc(-c2cc(F)cc(-c3cc(F)cc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.25,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1,-5.494032859802246
COc1nc(-c2cccc(-c3cc(F)cc(-c4cnc(CN5CC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,9.49,c1cc(-c2cccc(-c3cnc(CN4CCC4)cn3)c2)cc(-c2cnc(CN3CCC3)cn2)c1,1,-5.019496917724609
COc1nc(-c2cccc(-c3cc(F)cc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.71,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1,-5.42343807220459
