smiles,pic50,scaffold,n_measurements,logS
Cc1c(OCCCN2CCC(CO)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,7.35,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCCC5)c4)cc3o2)cc1,1,-5.062289714813232
Cc1c(OCCCN2CCC(N)C2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,7.55,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCC5)c4)cc3o2)cc1,1,-3.6360116004943848
Cc1c(OCCCN2CCC(N)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,6.25,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCCC5)c4)cc3o2)cc1,1,-3.7965328693389893
Cc1c(OCCCN2CCC(O)C2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,7.75,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCC5)c4)cc3o2)cc1,1,-3.9125542640686035
Cc1c(OCCCN2CCC(O)C2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1C,7.81,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCC5)c4)cc3o2)cc1,1,-4.171443939208984
Cc1c(OCCCN2CCC(O)C2)cccc1-c1cccc2c1CCC2Oc1cc(OCc2cncc(C#N)c2)c(CN2CCCCC2C(=O)O)cc1Cl,8.24,c1cncc(COc2cc(OC3CCc4c(-c5cccc(OCCCN6CCCC6)c5)cccc43)ccc2CN2CCCCC2)c1,1,-6.074963092803955
Cc1c(OCCCN2CCC(O)C2)cccc1-c1cccc2c1CCC2Oc1cc(OCc2cncc(C#N)c2)c(CNC(C)(CO)C(=O)O)cc1Cl,8.74,c1cncc(COc2cccc(OC3CCc4c(-c5cccc(OCCCN6CCCC6)c5)cccc43)c2)c1,1,-5.849597930908203
Cc1c(OCCCN2CCC(O)C2)cccc1-c1cccc2c1CCC2Oc1cc(OCc2cncc(C#N)c2)c(CNC(CCO)C(=O)O)cc1Cl,8.72,c1cncc(COc2cccc(OC3CCc4c(-c5cccc(OCCCN6CCCC6)c5)cccc43)c2)c1,1,-5.503341197967529
Cc1c(OCCCN2CCC(O)C2)cccc1-c1cccc2c1CCC2Oc1cc(OCc2cncc(C#N)c2)c(CO)cc1Cl,7.74,c1cncc(COc2cccc(OC3CCc4c(-c5cccc(OCCCN6CCCC6)c5)cccc43)c2)c1,1,-6.082155227661133
Cc1c(OCCCN2CCC(O)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,7.58,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCCC5)c4)cc3o2)cc1,1,-4.286531925201416
Cc1c(OCCCN2CCC(O)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1C,7.62,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCCCC5)c4)cc3o2)cc1,1,-5.181427955627441
Cc1c(OCCCN2CCOCC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,6.24,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCOCC5)c4)cc3o2)cc1,1,-4.087230682373047
Cc1c(OCCCN2CCOCC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1C,6.14,c1ccc(-c2nc3ccc(-c4cccc(OCCCN5CCOCC5)c4)cc3o2)cc1,1,-5.248831272125244
Cc1c(OCc2nnc(SCc3cccc(CN4CC(C(=O)O)C4)c3)o2)cccc1-c1ccccc1,7.38,c1ccc(-c2cccc(OCc3nnc(SCc4cccc(CN5CCC5)c4)o3)c2)cc1,1,-6.259223937988281
Cc1c(OCc2nnc(SCc3cccc(CN4CC(O)CC4C(=O)O)c3)o2)cccc1-c1ccccc1,7.53,c1ccc(-c2cccc(OCc3nnc(SCc4cccc(CN5CCCC5)c4)o3)c2)cc1,1,-5.717498302459717
Cc1c(OCc2nnc(SCc3cccc(CN4CCC(O)C4)c3)o2)cccc1-c1ccccc1,7.2,c1ccc(-c2cccc(OCc3nnc(SCc4cccc(CN5CCCC5)c4)o3)c2)cc1,1,-6.228777885437012
Cc1c(OCc2nnc(SCc3cccc(CN4CCCCC4C(=O)O)c3)o2)cccc1-c1ccccc1,7.08,c1ccc(-c2cccc(OCc3nnc(SCc4cccc(CN5CCCCC5)c4)o3)c2)cc1,1,-6.365221977233887
Cc1c(OCc2nnc(SCc3cccc(CN4CCOCC4)c3)o2)cccc1-c1ccccc1,7.13,c1ccc(-c2cccc(OCc3nnc(SCc4cccc(CN5CCOCC5)c4)o3)c2)cc1,1,-6.383099555969238
Cc1c(OCc2nnc(SCc3cccc(CNC(C)(C)C(=O)O)c3)o2)cccc1-c1ccccc1,7.27,c1ccc(CSc2nnc(COc3cccc(-c4ccccc4)c3)o2)cc1,1,-6.273275375366211
Cc1c(OCc2nnc(SCc3cccc(CNC(CO)C(=O)O)c3)o2)cccc1-c1ccccc1,7.78,c1ccc(CSc2nnc(COc3cccc(-c4ccccc4)c3)o2)cc1,1,-5.200410842895508
Cc1c(OCc2nnc(SCc3cccc(CNCC(=O)O)c3)o2)cccc1-c1ccccc1,7.54,c1ccc(CSc2nnc(COc3cccc(-c4ccccc4)c3)o2)cc1,1,-6.3147053718566895
Cc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)c2cc[nH]c2n1,7.68,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-4.016422271728516
Cc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)cc(N)n1,6.91,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-3.0551254749298096
Cc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)ccn1,6.66,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.8800506591796875
Cc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO,6.67,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-3.7658348083496094
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CC(C)(O)C5)cn4)c3C)c2C)ncc1CN1CC(C)(O)C1,9.22,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCC4)cn3)c2)c1)c1ccc(CN2CCC2)cn1,1,-5.846485137939453
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CCC(F)(F)C5)cn4)c3C)c2C)ncc1CN1CCC(F)(F)C1,6.64,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCCC4)cn3)c2)c1)c1ccc(CN2CCCC2)cn1,1,-5.954782962799072
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CCC(O)C5)cn4)c3C)c2C)ncc1CN1CCC(O)C1,9.89,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCCC4)cn3)c2)c1)c1ccc(CN2CCCC2)cn1,1,-5.562434673309326
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CCCC5)cn4)c3C)c2C)ncc1CN1CCCC1,8.72,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCCC4)cn3)c2)c1)c1ccc(CN2CCCC2)cn1,1,-6.183128833770752
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CCCCC5C(=O)O)cn4)c3C)c2C)ncc1CN1CCCCC1C(=O)O,9.55,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCCCC4)cn3)c2)c1)c1ccc(CN2CCCCC2)cn1,1,-6.087032794952393
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CCNC(=O)C5)cn4)c3C)c2C)ncc1CN1CCNC(=O)C1,8.82,O=C1CN(Cc2ccc(C(=O)Nc3cccc(-c4cccc(NC(=O)c5ccc(CN6CCNC(=O)C6)cn5)c4)c3)nc2)CCN1,1,-4.437772274017334
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CN5CCOCC5)cn4)c3C)c2C)ncc1CN1CCOCC1,8.42,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCOCC4)cn3)c2)c1)c1ccc(CN2CCOCC2)cn1,1,-5.666381359100342
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC(CCO)C(=O)O)cn4)c3C)c2C)ncc1CNC(CCO)C(=O)O,8.91,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1,-4.510221481323242
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC(CO)C(=O)O)cn4)c3C)c2C)ncc1CNC(CO)C(=O)O,9.51,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1,-3.9064111709594727
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC(CO)CO)cn4)c3C)c2C)ncc1CNC(CO)CO,9.39,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1,-3.6531996726989746
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC5CC5)cn4)c3C)c2C)ncc1CNC1CC1,9.08,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CC4)cn3)c2)c1)c1ccc(CNC2CC2)cn1,1,-6.116523265838623
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC5CCC(O)CC5)cn4)c3C)c2C)ncc1CNC1CCC(O)CC1,9.82,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CCCCC4)cn3)c2)c1)c1ccc(CNC2CCCCC2)cn1,1,-6.160118103027344
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC5CCOCC5O)cn4)c3C)c2C)ncc1CNC1CCOCC1O,9.47,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CCOCC4)cn3)c2)c1)c1ccc(CNC2CCOCC2)cn1,1,-4.759944438934326
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNCC(=O)O)cn4)c3C)c2C)ncc1CNCC(=O)O,9.43,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1,-5.036605358123779
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNCC5(O)CC5)cn4)c3C)c2C)ncc1CNCC1(O)CC1,9.55,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNCC4CC4)cn3)c2)c1)c1ccc(CNCC2CC2)cn1,1,-5.791022300720215
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNCCO)cn4)c3C)c2C)ncc1CNCCO,9.44,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1,-4.439987659454346
Cc1cc(C(=O)Nc2cccc(-c3ccccc3)c2C)ncc1CNCCO,8.62,O=C(Nc1cccc(-c2ccccc2)c1)c1ccccn1,1,-3.555407762527466
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,7.53,C(=Cc1ccc2ccccc2[nH+]1)c1ccn(-c2ccccc2)c1,1,-5.629359245300293
Cc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CN1CCCC1CO,5.82,C(=Cc1ccc(CN2CCCC2)c(OCc2ccccc2)c1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-6.405606746673584
Cc1cc(CN2CC(O)CC2=O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,5.88,O=C1CCCN1Cc1ccc(NCc2cccc(-c3ccccc3)c2)cc1OCc1cccnc1,1,-6.722885608673096
Cc1cc(CN2CC(O)CC2C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,7.62,c1ccc(-c2cccc(CNc3ccc(CN4CCCC4)c(OCc4cccnc4)c3)c2)cc1,1,-6.267073631286621
Cc1cc(CN2CCCC(O)C2C(=O)O)ccc1C#Cc1cccc(-c2ccccc2)c1C,5.67,C(#Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-4.438409805297852
Cc1cc(CN2CCCC(O)C2C(=O)O)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.48,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-5.6148481369018555
Cc1cc(CN2CCCC(O)C2C(N)=O)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.04,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-5.683163642883301
Cc1cc(CN2CCCC(O)C2CO)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.26,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-5.737430572509766
Cc1cc(CN2CCCC2CO)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.39,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1,-5.90299129486084
Cc1cc(CN2CCCCC2C(=O)O)cc2nc(-c3cccc(-c4ccc5c(c4)OCCO5)c3C#N)oc12,7.26,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2nc3cc(CN4CCCCC4)ccc3o2)c1,1,-5.977848052978516
Cc1cc(CN2CCCCC2C(=O)O)cc2nc(-c3cccc(-c4ccccc4)c3C#N)oc12,7.26,c1ccc(-c2cccc(-c3nc4cc(CN5CCCCC5)ccc4o3)c2)cc1,1,-6.049293041229248
Cc1cc(CN2CCCCC2C(=O)O)ccc1OCc1cccc(-c2ccccc2)c1C,8.22,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-5.847744464874268
Cc1cc(CNC(C)C(=O)O)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.62,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.852478981018066
Cc1cc(CNC(CC(N)=O)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,7.33,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.120880126953125
Cc1cc(CNC(CCO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,7.44,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.2640767097473145
Cc1cc(CNC(CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,6.78,c1ccc(COc2cccc(NCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.8236985206604
Cc1cc(CNC(CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,8.65,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.549911022186279
Cc1cc(CNC(CO)C(=O)O)c(OCc2ccccc2)cc1NCc1cccc(-c2ccccc2)c1C,5.59,c1ccc(COc2cccc(NCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.299088001251221
Cc1cc(CNC(CO)C(=O)O)c(OCc2cccnc2)cc1NCc1cccc(-c2ccccc2)c1C,7.04,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-5.849032878875732
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccc3c(c2)OCCO3)c1C,7.36,c1cncc(COc2cccc(NCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-5.118685245513916
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1Br,7.51,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.603181838989258
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,7.92,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.259119987487793
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C(F)(F)F,6.21,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.834218502044678
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,8.65,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-5.440290451049805
Cc1cc(CNC(CO)C(=O)O)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.64,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-4.801495552062988
Cc1cc(CNC(CO)C(=O)O)cnc1C=Cc1cccc(-c2ccc3c(c2)OCCO3)c1C,7.44,C(=Cc1ccccn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-4.319843769073486
Cc1cc(CNC(CO)CO)ccc1C=Cc1cccc(-c2ccccc2)c1C,6.62,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-4.717854022979736
Cc1cc(CNCC(O)CC(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,7.77,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.46520471572876
Cc1cc(NCc2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)C(=O)O,6.44,c1ccc(COc2cccc(NCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.463210582733154
Cc1cc(NCc2cccc(-c3ccccc3)c2C)cc(OCc2cncc(C#N)c2)c1CNC(CO)C(=O)O,6.36,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-5.917850971221924
Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)(CO)CO,6.88,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-5.851076126098633
Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)C(=O)O,7.4,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.611624717712402
Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNCC(O)CO,6.6,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.970612049102783
Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNCCO,6.57,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.882987022399902
Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)(CO)CO,8.7,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-3.739591121673584
Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,8.65,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.592932224273682
Cc1cc(OC(F)(F)c2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(C(=O)O)C(C)O,7.26,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.465310096740723
Cc1cc(OC(F)(F)c2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(C)(CO)CO,7.79,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.795574188232422
Cc1cc(OC(F)(F)c2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)(CO)CO,7.52,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.359090805053711
Cc1cc(OC(F)(F)c2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)C(=O)O,7.5,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.325303077697754
Cc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(C)(CO)C(=O)O,8.65,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.800289630889893
Cc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)C(=O)O,8.65,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.236765384674072
Cc1cc2c(-c3cc(N4CCOCC4C)cc(N=S(C)(C)=O)n3)ccnc2[nH]1,7.96,c1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1,1,-3.9651033878326416
Cc1cc2c(-c3nc(N=S(C)(C)=O)cc(N4CCOCC4C)n3)ccnc2[nH]1,8.15,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-4.153997421264648
Cc1cc2nc(CN)c(NCc3ccccc3)n2cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,5.74,c1ccc(CNc2cnc3ccc(OCc4cccc(-c5ccc6c(c5)OCCO6)c4)cn23)cc1,1,-6.040762901306152
Cc1ccc(CNC(C)(CO)C(=O)O)cc1C=Cc1cccc(-c2ccc(F)cc2)c1C,5.85,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.789355278015137
Cc1ccc(CNC(C)(CO)C(=O)O)cc1C=Cc1cccc(-c2ccc3c(c2F)OCCO3)c1C,7.7,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.05544376373291
Cc1ccc(CNC(C)(CO)C(=O)O)cc1C=Cc1cccc(-c2cccc(F)c2)c1C,7.24,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.835983753204346
Cc1ccc(CNC(C)(CO)C(=O)O)cc1C=Cc1cccc(-c2ccccc2)c1C,7.54,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.73890495300293
Cc1ccc(CNC(CO)C(=O)O)cc1C=Cc1cccc(-c2ccc3c(c2F)OCCO3)c1C,7.72,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-5.234254360198975
Cc1ccc(CNC(CO)C(=O)O)cc1C=Cc1cccc(-c2ccccc2)c1C,7.0,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-4.803093910217285
Cc1ccc2ncn(-c3nc(N=S(C)(C)=O)cc(N4CCOCC4C)n3)c2c1,8.22,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-3.951784372329712
Cc1ccccc1-c1cccc(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)c1C,6.82,c1ccc(-c2cccc(COc3cccc(OCc4nnc(-c5ccccc5)o4)c3)c2)cc1,1,-6.329953670501709
Cc1ccccc1-c1cccc(COc2ccc3c(n2)CCN(CCO)C3)c1C,6.39,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-4.070136547088623
Cc1cn(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)cn1,6.87,c1cn(-c2nccc(N3CCOCC3)n2)cn1,1,-2.7676010131835938
Cc1cnc(C)n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,6.36,c1cn(-c2nccc(N3CCOCC3)n2)cn1,1,-3.299424648284912
Cc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)c(C)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,9.25,c1cc(-c2cccc(-c3cnc(CN4CCC4)cn3)c2)cc(-c2cnc(CN3CCC3)cn2)c1,1,-4.522830486297607
Cc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCC(=O)N6)C5)c(C)n4)c3Cl)c2Cl)cnc1CN1CC2(CCC(=O)N2)C1,9.63,O=C1CCC2(CN(Cc3cnc(-c4cccc(-c5cccc(-c6cnc(CN7CC8(CCC(=O)N8)C7)cn6)c5)c4)cn3)C2)N1,1,-5.899387359619141
Cc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CNC(=O)C6)C5)c(C)n4)c3Cl)c2Cl)cnc1CN1CC2(CNC(=O)C2)C1,9.06,O=C1CC2(CN1)CN(Cc1cnc(-c3cccc(-c4cccc(-c5cnc(CN6CC7(CNC(=O)C7)C6)cn5)c4)c3)cn1)C2,1,-5.776618003845215
Cc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(C)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,8.82,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1,-5.594199180603027
Cc1nc(CN2CCC(O)C2)cnc1OCc1cccc(-c2cccc(-c3nc4cc(CN5CCC(C(=O)O)C5)cc(Cl)c4o3)c2C)c1Cl,5.52,c1cc(COc2cnc(CN3CCCC3)cn2)cc(-c2cccc(-c3nc4cc(CN5CCCC5)ccc4o3)c2)c1,1,-6.096338272094727
Cc1nc2c(-c3nc(N=S(C)(C)=O)cc(N4CCOCC4C)n3)ccnc2[nH]1,6.61,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]cnc23)n1,1,-3.6696527004241943
Cc1nc2c(F)cccc2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,8.52,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-4.070806503295898
Cc1nc2cc(F)ccc2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,8.7,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-4.086270332336426
Cc1nc2ccc(F)cc2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,8.15,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-4.079554557800293
Cc1nc2cccc(F)c2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,6.49,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-4.17282247543335
Cc1nc2ccccc2n1-c1cc(N2CCOCC2C)cc(N=S(C)(C)=O)n1,7.62,c1ccc2c(c1)ncn2-c1cc(N2CCOCC2)ccn1,1,-3.900376558303833
Cc1nc2ccccc2n1-c1nc(N=S(C)(=O)C2CC2)cc(N2CCOCC2C)n1,9.4,O=[SH](=Nc1cc(N2CCOCC2)nc(-n2cnc3ccccc32)n1)C1CC1,1,-4.015911102294922
Cc1nc2ccccc2n1-c1nc(N=S(C)(=O)C2COC2)cc(N2CCOCC2C)n1,9.1,O=[SH](=Nc1cc(N2CCOCC2)nc(-n2cnc3ccccc32)n1)C1COC1,1,-3.8980789184570312
Cc1nc2ccccc2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,8.52,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-3.859435558319092
