epoch,mol_id,docking_score,smiles,canonical_smiles,pic50,solubility
120,mol272,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.687001,-6.232547
120,mol491,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCOCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCOCC1,9.938101,-6.5169196
10,mol402,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1CNC[C@@H]1CCC(=O)N1,9.858735,-6.004205
80,mol172,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.314979,-6.531261
20,mol352,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1OC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1OC[C@@H]1CCCO1,9.289021,-6.7883253
20,mol333,-13.27,O=C1CC[C@@H](COc2cc(-c3cccc(-c4cccc(-c5cn(CCCO)cn5)c4Cl)c3Cl)cnc2CNC[C@H]2CC[C@@H](O)C2)N1,O=C1CC[C@@H](COc2cc(-c3cccc(-c4cccc(-c5cn(CCCO)cn5)c4Cl)c3Cl)cnc2CNC[C@H]2CC[C@@H](O)C2)N1,8.530372,-6.205912
10,mol275,-13.27,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCOC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCOC1,9.5055685,-5.7329893
100,mol9,-13.27,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCCO1,9.446042,-6.6490703
120,mol189,-13.27,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)cnc1CNCCC1CCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)cnc1CNCCC1CCC1,9.515417,-6.868301
10,mol439,-13.27,CCOc1ccc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,CCOc1ccc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,9.633412,-6.485749
10,mol311,-13.26,COc1ncnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)n1,COc1ncnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)n1,9.615085,-6.298512
10,mol250,-13.26,CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,8.882616,-6.462685
30,mol377,-13.26,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCCO1,9.726454,-6.345675
40,mol397,-13.26,COc1nc(-c2cccc(-c3cccc(-c4nnc(CNC(C)=O)c(O[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4nnc(CNC(C)=O)c(O[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.732814,-6.705124
50,mol234,-13.25,COc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nn1,COc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nn1,9.715246,-5.337424
60,mol346,-13.25,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1Cl,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1Cl,9.516999,-6.6154227
80,mol353,-13.25,O=C1CC[C@@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cn(Cc6nnc(-c7ccccn7)n6CCCO)cn5)c4Cl)c3Cl)c(Cl)c2OC[C@@H]2CCC(=O)N2)N1,O=C1CC[C@@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cn(Cc6nnc(-c7ccccn7)n6CCCO)cn5)c4Cl)c3Cl)c(Cl)c2OC[C@@H]2CCC(=O)N2)N1,8.28678,-6.3921742
20,mol320,-13.25,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1OCC[C@@H]1CCOC1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1OCC[C@@H]1CCOC1,9.382704,-6.4262185
80,mol317,-13.25,COc1nc(-c2cccc(-c3cccc(-c4cncnc4)c3Cl)c2Cl)cnc1/C=C\C[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cncnc4)c3Cl)c2Cl)cnc1/C=C\C[C@H]1CCCO1,8.895061,-7.2021074
120,mol198,-13.25,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,9.472688,-6.650405
20,mol463,-13.25,COc1nc(-c2cccc(-c3cccc(-c4cnc(OCC[C@H]5CCOCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(OCC[C@H]5CCOCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.631257,-6.5729895
10,mol95,-13.24,COc1nc(-c2cccc(-c3cccc(-c4cnn(C[C@H]5CCCO5)c4OC)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnn(C[C@H]5CCCO5)c4OC)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.647258,-6.311522
40,mol474,-13.24,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CCNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CCNC[C@@H]1CCC(=O)N1,9.743514,-6.2372403
70,mol341,-13.24,CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CCCO1,CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CCCO1,9.535622,-6.553884
10,mol233,-13.24,COc1nc(-c2cccc(-c3cccc(-c4cnc(OC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(OC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1CNC[C@@H]1CCC(=O)N1,9.546069,-6.3457847
20,mol92,-13.24,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CCn1cncn1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CCn1cncn1,9.605033,-6.4356666
20,mol159,-13.24,[H][P@TB17](O)(O)(O)OCc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1OC,[H][P@TB17](O)(O)(O)OCc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1OC,8.848008,-4.9087443
80,mol77,-13.24,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1/C=C/CO,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1/C=C/CO,9.424616,-6.0854764
100,mol478,-13.24,O=C1CC[C@H](CNCc2ncc(-c3cccc(-c4cccc(-n5cncn5)c4Cl)c3Cl)c(Cl)c2O)N1,O=C1CC[C@H](CNCc2ncc(-c3cccc(-c4cccc(-n5cncn5)c4Cl)c3Cl)c(Cl)c2O)N1,8.059273,-6.0128818
20,mol371,-13.23,COc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)c4Cl)c3Cl)c2Cl)nn1,COc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)c4Cl)c3Cl)c2Cl)nn1,8.498961,-6.753061
90,mol188,-13.23,COc1nc(-c2cccc(-c3cccc(-c4cnc([C@H]5CC[C@H](C)O5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc([C@H]5CC[C@H](C)O5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.282611,-6.7722187
120,mol475,-13.23,O=C1CC[C@@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CNC[C@H]6CCOC6)cn5)c4Cl)c3Cl)c(Cl)c2O)N1,O=C1CC[C@@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CNC[C@H]6CCOC6)cn5)c4Cl)c3Cl)c(Cl)c2O)N1,8.491966,-6.0417976
40,mol327,-13.23,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC[C@@H](O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC[C@@H](O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.826551,-5.888489
20,mol488,-13.23,COc1ncnc(-c2ccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4)c3Cl)cn2)n1,COc1ncnc(-c2ccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4)c3Cl)cn2)n1,7.657816,-5.0607824
120,mol82,-13.23,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCNCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCNCC1,9.930645,-6.3622394
40,mol147,-13.22,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5C=CC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5C=CC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.913906,-6.275308
80,mol127,-13.22,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@@H]1CCCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@@H]1CCCCO1,9.501,-6.546872
130,mol159,-13.22,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.548235,-6.521477
70,mol165,-13.22,CCOc1cncc(-c2cccc(-c3cccc(-c4cncc(OCC5CCNCC5)c4Cl)c3Cl)c2Cl)c1,CCOc1cncc(-c2cccc(-c3cccc(-c4cncc(OCC5CCNCC5)c4Cl)c3Cl)c2Cl)c1,7.657656,-6.6600947
70,mol402,-13.21,COc1nc(-c2cccc(-c3cccc(-c4cccc(CN5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CCCNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cccc(CN5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CCCNCC[C@@H]1CCCO1,9.293402,-6.478238
70,mol139,-13.21,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CC[C@H](O)CC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CC[C@H](O)CC1,9.754512,-6.7896304
90,mol396,-13.21,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.823525,-6.1430635
30,mol81,-13.21,COc1nc(-c2cccc(-c3cccc(-c4cn(C)cn4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cn(C)cn4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.492193,-5.881699
80,mol284,-13.21,COc1cncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)c1,COc1cncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)c1,9.5454855,-6.608528
10,mol499,-13.21,COc1ncnc(-c2cccc(-c3cccc(-c4ncc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1ncnc(-c2cccc(-c3cccc(-c4ncc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.079913,-5.568851
10,mol390,-13.21,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@]5(C)CNC(=O)C5)c(OC)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@]5(C)CNC(=O)C5)c(OC)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCCO1,9.378654,-6.8154483
10,mol192,-13.2,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)nc4)c3Cl)c2Cl)cnc1OCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)nc4)c3Cl)c2Cl)cnc1OCC[C@H]1CCCO1,9.362563,-6.61115
120,mol455,-13.2,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(O)n4)c3Cl)c2Cl)cn1,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(O)n4)c3Cl)c2Cl)cn1,8.72196,-5.430226
10,mol236,-13.2,COc1nc(-c2cccc(-c3cccc(-c4cnc(Cl)c(OC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(Cl)c(OC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.29401,-7.3890147
100,mol186,-13.2,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CC[C@@H](OC)CC5)c(OC)n4)c3Cl)c2Cl)ncc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CC[C@@H](OC)CC5)c(OC)n4)c3Cl)c2Cl)ncc1CNC[C@@H]1CCC(=O)N1,9.568103,-6.208847
30,mol119,-13.2,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.696057,-6.2013664
130,mol173,-13.2,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CN[C@@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CN[C@@H]1CCC(=O)N1,9.667691,-6.6454835
110,mol177,-13.2,COc1nc(-c2cccc(-c3cccc(-c4ncnc(OC)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4ncnc(OC)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.65229,-6.6201124
80,mol90,-13.2,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCC[C@@H]1CCCO1,9.593243,-6.062239
10,mol258,-13.2,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1[C@H]1CCC(=O)N1,9.44402,-6.3320837
60,mol425,-13.2,COc1nc(-c2cccc(-c3cccc(-c4nnc(C[C@H]5CCCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4nnc(C[C@H]5CCCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.54453,-6.293041
70,mol32,-13.19,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCC1CCCC1,9.177616,-7.2488575
70,mol236,-13.19,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.629369,-5.17225
10,mol398,-13.19,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1NCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1NCC[C@H]1CCCO1,9.180638,-6.617063
40,mol42,-13.19,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCCC1,9.492819,-6.882051
50,mol393,-13.19,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCCN(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCCN(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCCC1,9.289735,-6.1093206
20,mol319,-13.19,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.455664,-5.2054725
20,mol367,-13.18,COc1ncnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1ncnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.638686,-5.444205
10,mol377,-13.18,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)nc4)c3Cl)c2Cl)cn1,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)nc4)c3Cl)c2Cl)cn1,8.680744,-6.3889894
80,mol459,-13.18,COc1nc(-c2cccc(-c3cccc(-c4cnc([C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc([C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.411656,-6.6815596
30,mol355,-13.18,O=C1CC[C@H](CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(O)cn5)c4Cl)c3Cl)nc2OC2COC2)N1,O=C1CC[C@H](CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(O)cn5)c4Cl)c3Cl)nc2OC2COC2)N1,8.864778,-5.0788264
30,mol23,-13.18,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCn1cnc(C)n1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCn1cnc(C)n1,9.76198,-5.3529363
30,mol455,-13.18,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.587423,-5.9849606
50,mol465,-13.17,COc1nc(-c2cccc(-c3cccc(-c4cnc(COC[C@@H]5CCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(COC[C@@H]5CCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.695082,-6.3626165
20,mol338,-13.17,COc1nc(-c2cccc(-c3cccc(-c4cnc(OC[C@H]5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(OC[C@H]5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.531365,-6.1107535
10,mol406,-13.17,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1OCCCn1cnc(CC(C)C)c1Cl,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1OCCCn1cnc(CC(C)C)c1Cl,8.923902,-7.180951
80,mol174,-13.17,COc1nc(-c2cccc(-c3cccc(-c4cnn(C)c4)c3Cl)c2Cl)cnc1CCC[C@H]1CCCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnn(C)c4)c3Cl)c2Cl)cnc1CCC[C@H]1CCCCO1,9.096732,-5.8232746
100,mol87,-13.17,COc1nc(-c2cccc(-c3cccc(-c4cnc(OCn5cncn5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(OCn5cncn5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.583988,-5.379307
60,mol18,-13.16,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nn1,COc1cnc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nn1,9.596974,-5.3493958
10,mol354,-13.16,COc1cc(-c2cccc(-c3cccc(-c4cnc(OC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(OC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.336018,-6.949848
