feature,importance,std_dev
fp_1228,-0.00012382543652358357,4.1925122162941556e-05
fp_181,-0.00012534413586573478,0.000154448859187049
fp_1500,-0.00012600306293513163,0.0002308912253269203
fp_271,-0.00012631262595113045,0.00013668002546988797
fp_709,-0.00012710688528667636,0.00034212677533065937
fp_2008,-0.00012743055443891204,6.613315248335736e-05
fp_656,-0.0001274420296256018,0.000380974925034415
fp_155,-0.00012760827727256174,8.036689876184203e-05
fp_1692,-0.00012797808085454054,0.0004613980861917714
fp_1049,-0.00012801519110365865,0.00024437694142275196
fp_53,-0.00012823072635010925,0.0001193187272328812
fp_835,-0.00012851425272253358,7.404528209726588e-05
fp_1665,-0.00012910102247079002,0.0002786863856580802
fp_85,-0.00013021318902457503,2.8335462329729854e-05
fp_1309,-0.00013040716865351243,0.0005968441431045881
fp_959,-0.0001325309819078635,0.00012626920418843353
fp_1682,-0.00013402479503958896,0.00022729521395042102
fp_494,-0.00013577399670583468,8.573794374235526e-05
fp_1361,-0.00013655201208111477,1.2512010802917578e-05
fp_1519,-0.00013698000936082088,0.0002837635568500627
fp_442,-0.00013826686926503572,0.00021249470505305758
fp_1611,-0.00013846077237265054,0.00022464896928316337
fp_1437,-0.0001388010671768747,0.00013005100388009878
fp_677,-0.00013881932245187744,0.00011146638771389551
fp_217,-0.00013896998745466238,0.00010574278157333613
fp_963,-0.00013917311595266214,3.773978715497826e-05
fp_1397,-0.00014124542843811926,9.462989901141915e-05
fp_66,-0.00014205051251134915,0.00016651876526834988
fp_314,-0.0001424194912934551,0.00020519766753186833
fp_1599,-0.0001424468584547256,0.0001534781743460448
fp_1381,-0.00014246339362988802,0.0005255922847142527
fp_1434,-0.00014251557452582553,0.00010846466330577475
fp_1923,-0.00014393147009432726,0.00029557564630765807
fp_2040,-0.00014411108851286603,0.0001448680718434224
fp_488,-0.0001451573687820229,0.00015658351452300134
fp_529,-0.00014516073296624298,0.00011175347319931621
fp_1740,-0.00014517874325417068,7.567093173873209e-05
fp_1736,-0.0001453652759839663,0.00022335129517692343
fp_1608,-0.00014652794949290281,0.00011381825611255758
fp_1749,-0.00014677276006631602,0.0002345913150485883
fp_1658,-0.00014689312192726068,0.00019949581313630273
fp_194,-0.00014747148663241116,7.88154208054062e-05
fp_1215,-0.0001485034428995169,9.986475984529436e-05
fp_937,-0.00014863419264707912,0.00012841281687626005
fp_904,-0.00014890784070520358,0.00021365489219249105
fp_1789,-0.0001490758504981704,7.771594463776972e-05
fp_1540,-0.00014976810105888917,0.00021476458985768035
fp_1581,-0.00015043159855034904,0.00012137790721047428
fp_1647,-0.0001524040102419688,0.0004644460263280478
fp_1734,-0.00015279743896718935,0.00010772240980915037
fp_1815,-0.00015500205366556497,0.0004332862591486036
fp_517,-0.00015515242700823162,0.0002215478355454451
fp_1779,-0.00015517147053005774,0.0001722079950116416
fp_2039,-0.0001562773599042222,4.1421209897761094e-05
fp_620,-0.00015753062171022236,0.00015232303650192065
fp_870,-0.00015846328698931877,0.0003397184043194923
fp_1711,-0.00016201160426949636,2.627901827426872e-05
fp_1317,-0.00016229912513352485,0.0004226641188360818
fp_70,-0.00016331845202486318,0.00029543368679727693
fp_1184,-0.00016386089447419926,0.0001706496299426468
fp_1468,-0.00016457751668998987,0.00013740085594508302
fp_1208,-0.0001650522471792426,0.00010449191017520894
fp_679,-0.0001654326370109427,0.0009738865955636022
fp_1695,-0.00016746637218210126,0.00011508791836068954
fp_82,-0.00016856320306968264,0.00033944990460944597
fp_1110,-0.0001698726914275639,0.00014980992316939988
fp_1690,-0.00017044681193629786,0.00011083352983836207
fp_762,-0.00017045212527433407,7.571809937939513e-05
fp_408,-0.00017190020185697819,0.00016060847313167378
fp_1964,-0.00017223243300221736,0.00012791723066333496
fp_212,-0.0001723028947800298,0.0001026639553062856
fp_1629,-0.00017239878035946177,0.0002567466841699287
fp_1467,-0.00017319141933471726,0.0005006595163781201
fp_1320,-0.00017399328164897644,0.00016534664733164816
fp_1147,-0.00017407288932522747,0.00019897681684013686
fp_131,-0.00017409173766731457,7.985173986344844e-05
fp_262,-0.00017442155143483352,0.00016578150782466295
fp_596,-0.00017576066944375858,0.0005427665858990095
fp_642,-0.00017582655301160433,0.0005536573087297396
fp_1187,-0.00017584635476171063,0.0001436051896423223
fp_162,-0.00017725834072428447,0.00020649317216661387
fp_303,-0.00017805444726168851,0.00014884501418720443
fp_282,-0.00018092480622617925,0.0003049658016334153
fp_547,-0.00018168030114467103,0.000329802773995802
fp_660,-0.0001820831595630734,0.00046235565354925276
fp_1794,-0.00018277823496397615,3.822512856313647e-05
fp_246,-0.00018465437002517237,0.00013309646147375854
fp_1172,-0.000185030403891151,0.0002517639099722633
fp_636,-0.0001861352020527729,8.825047414447161e-05
fp_1954,-0.00018831661347809003,0.0003860646109705121
fp_1092,-0.00018833719159405682,6.46137052445829e-05
fp_1000,-0.00018909737068981692,0.00042551502575168644
fp_478,-0.0001897920399693609,0.0001378873466226922
fp_114,-0.0001899120866925452,0.0006731094769424731
fp_616,-0.00019026282088954182,0.0001639682845476626
fp_386,-0.00019099887414277816,0.00013012899912792902
fp_1475,-0.0001911436662472621,0.00015303743394762893
fp_237,-0.000191697655876788,0.0001662366832964979
fp_1445,-0.00019193638819614556,0.00022425907446653156
fp_945,-0.00019208991417458688,5.693139449405024e-05
fp_1979,-0.00019230508039422834,0.0004792612517941883
fp_1275,-0.00019427383964543132,0.0010953480420517088
fp_892,-0.00019569278023474635,0.00020920373372188258
fp_595,-0.0001957375620780688,0.00012950851425044154
fp_22,-0.00019574275365266124,9.501023806797777e-05
fp_369,-0.0001990537156918437,0.0002992955477419939
fp_1039,-0.00020002048997831424,0.00022836254408818704
fp_1178,-0.00020058343907209953,8.928955334889731e-05
fp_604,-0.0002013041285668038,0.00022893699910738076
fp_950,-0.0002021301261907249,0.0002921844687274058
fp_1585,-0.00020291110470562756,0.00016973857612614447
fp_1456,-0.00020304997194187102,0.00016947994828898853
fp_1639,-0.000203445929580659,0.00016578247652736128
fp_1041,-0.0002037700699771161,0.00016000170700152932
fp_2009,-0.00020403570879397038,0.0006280259615432146
fp_1932,-0.00020465398856324147,0.00022401322443852092
fp_2033,-0.00020558314074272665,0.00011238553251161781
fp_1251,-0.00020647166256464454,0.00022136962036428543
fp_1937,-0.00020802082517792364,0.00011718972999499932
fp_464,-0.0002113090738930401,0.0004724304914926998
fp_1367,-0.0002119870228153964,0.0002570174665244372
fp_1748,-0.00021311249978523962,6.862130846952007e-05
fp_1867,-0.0002145969271342807,0.0002309812828374163
fp_1294,-0.00021514245904712402,0.0002526405579462289
fp_833,-0.00021571994198763545,0.00010367021798855156
fp_1414,-0.00021737278547413476,0.0001632091122900292
fp_1080,-0.0002196694434517088,4.758959212485618e-05
fp_116,-0.00022295075996152657,0.00020210568162419733
fp_878,-0.000222997301096739,0.0004128484164931678
fp_468,-0.00022311582955270026,0.00046211332077687896
fp_689,-0.00022365928275840384,0.00026535168169090884
fp_360,-0.00022368078789749556,0.0002919897409344065
fp_1646,-0.0002237165187348289,0.00012356125066152984
fp_301,-0.00022464214811483972,0.00038955154476399777
fp_1741,-0.00022475901059459957,0.00031723445413972485
fp_1289,-0.0002264029172046822,6.792657374735784e-05
fp_1348,-0.00022836590375927557,0.00028886402524236815
fp_874,-0.00022849974074472533,0.00044008475691624847
fp_823,-0.00022865044387141432,0.000522275973371324
fp_243,-0.00022951192903124528,0.0002261351702408474
fp_1122,-0.00023100802528375208,0.0002978288849688223
fp_863,-0.0002311643261096119,0.0003809479258292658
fp_579,-0.00023188972193208813,0.0003695620585646865
fp_1007,-0.00023242605782907154,0.0001316813688654748
fp_1045,-0.00023262380160742334,0.00022077158500997458
fp_142,-0.00023844232256005072,0.000381602598384763
fp_31,-0.00023881076260976464,0.00015130011397747914
fp_118,-0.00023912813500310827,0.0005441056854032816
fp_1522,-0.00024150657456163406,0.00014668278966905741
fp_582,-0.00024327883208763446,0.00020631795746759967
fp_1054,-0.0002449600888648762,8.875506260264304e-05
fp_1648,-0.0002460563321335263,0.00018842351798405106
fp_849,-0.0002462544855488913,0.00018640396779070665
fp_716,-0.0002464563171084899,0.00035606340499479
fp_1084,-0.0002471200524281292,0.0003605392701799363
fp_156,-0.0002484876171030548,4.570757219361586e-05
fp_313,-0.00024977944886903634,8.190048850072406e-05
fp_1014,-0.0002498079839905465,0.0004454106336590578
fp_1644,-0.00025211081792151366,0.000276215804996789
fp_882,-0.00025372807133967613,0.0007422985560117716
fp_1674,-0.00025779504412399846,5.2518007352474025e-05
fp_1903,-0.00025819554224428833,0.0002811239745694935
fp_1621,-0.00025973080729746467,0.00032129953213555403
fp_908,-0.00026124701135776807,0.0003776609171234745
fp_1482,-0.00026145933108574494,3.269968886128348e-05
fp_1204,-0.0002621747094696536,0.0001398239338944003
fp_717,-0.00026297889073236826,5.453533305393919e-05
fp_7,-0.00026345177592002056,0.00037340910809559677
fp_1970,-0.00026646423052181236,0.0003216543274657859
fp_1677,-0.00026738283434826207,0.0003103911138341169
fp_927,-0.000267645410350692,0.0002205017354357348
fp_1997,-0.000269271011931127,0.0002623896400939717
fp_518,-0.0002698392744415079,0.0002541066310862834
fp_1071,-0.00027163025567153996,0.00013174112033282682
fp_815,-0.0002720138722748011,0.00015931655886793108
fp_1962,-0.00027337157189493143,0.00020918440400120972
fp_746,-0.00027353039240780587,8.508892060659761e-05
fp_1754,-0.00027576203099441974,0.00027709021050539737
fp_841,-0.0002781334170595118,0.0004151685772230198
fp_493,-0.00027857975649789866,0.0001535128103342851
fp_1694,-0.0002788596207847105,8.093582607784907e-05
fp_699,-0.0002791277559452521,0.0003564562978566756
fp_1346,-0.00028012497532996504,0.0002254647207331796
fp_109,-0.00028038554696518947,0.00042356250200553127
fp_751,-0.00028322765875481436,0.00033679015282853114
fp_1161,-0.00028346859467391904,0.0010918523141716884
fp_316,-0.00028519660294583636,0.00016920000367759907
fp_1470,-0.00028605659707088283,6.474971453720512e-05
fp_1814,-0.0002862406464851031,0.00022188730588589228
fp_1600,-0.0002864476366223334,0.00014166544334377453
fp_748,-0.00028646998318471173,0.0005102524972982551
fp_1998,-0.0002872269601783328,0.00019298535792249254
fp_1784,-0.00028823654479483987,0.0002847747943278112
fp_1956,-0.00028972311950989924,0.0006111785331960076
fp_1767,-0.00029273242068967865,8.12320623159734e-05
fp_1683,-0.00029304531653853163,0.0001307594079073704
fp_1862,-0.00029563750531684806,0.0002122621618759179
fp_1825,-0.00029565293689755024,0.00034818220726133884
fp_2045,-0.00029583884603372467,0.00011235187659842953
fp_827,-0.0002969780857759563,0.0005354043541688148
fp_1077,-0.0002973816894784154,0.00021581035365376026
fp_587,-0.0003006522679251056,0.00014612810100770858
fp_1809,-0.00030147776679314566,3.9908141275557027e-05
fp_990,-0.00030238381406497703,0.00029257555227705454
fp_860,-0.0003025009536023582,0.0001121248933685641
fp_1993,-0.00030326317735054344,0.00023256333883518214
fp_1081,-0.0003035699679428294,0.0001287959195158878
fp_220,-0.0003049042256354939,0.00012337046915351615
fp_592,-0.00030637644506137374,0.00017536643797466116
fp_589,-0.0003068767629742286,0.00016439558537653459
fp_413,-0.00030764822958475604,0.00037414687371052646
fp_1844,-0.00030838519309850376,0.00026894871847426703
fp_169,-0.0003087289910611357,0.00011967257399865284
fp_572,-0.0003135159074223015,0.00021755108039433148
fp_1336,-0.00031629073714416477,0.00021022630781529733
fp_1802,-0.0003168185037989657,9.803894116223093e-05
fp_658,-0.0003214793008293748,0.0002087024844166798
fp_1849,-0.00032186084733725194,0.0005474803013313171
fp_986,-0.000322006040139855,0.0005573846057513322
fp_1778,-0.0003254850939705678,0.0001670346026333424
fp_867,-0.0003262353782044203,0.00013271734537614183
fp_1272,-0.0003271609559261757,0.00011957875758897387
fp_1625,-0.00032948237044174713,0.0001316328756695248
fp_441,-0.0003303979055105932,0.000124363908262251
fp_1338,-0.0003330423590800935,0.0002849738424153359
fp_637,-0.0003335538017499973,0.00036930641988921
fp_1785,-0.00033439330013751434,0.00039890193538247905
fp_1005,-0.000335158950008041,0.00015899112120505447
fp_347,-0.0003380116873656691,9.291088523704034e-05
fp_693,-0.000339716992837813,0.00020757345725690873
fp_310,-0.00034458064494218287,0.00019187444002767047
fp_673,-0.0003450427476204609,0.00011501030951706558
fp_661,-0.00034570012160899387,0.00019131283628186636
fp_1477,-0.00034646572882999214,0.0002571673820691209
fp_1139,-0.00035008844557748997,8.052395337938005e-05
fp_1202,-0.0003503292800334457,0.0002106600200441425
fp_554,-0.00035282195633001834,0.00026916767766682696
fp_875,-0.0003549242340697978,0.0005315698299116008
fp_1207,-0.0003562050618482582,0.000882718125260359
fp_1769,-0.00035837131827518574,0.0002749998850000411
fp_1352,-0.0003595042191475217,0.00010034385325936002
fp_1931,-0.0003599496843210481,0.00010276522615369683
fp_763,-0.00036019156851796463,0.00012389218601773007
fp_1370,-0.0003606852382014969,0.00014868961648705647
fp_960,-0.0003612206523053052,0.00010015878306648595
fp_1733,-0.00036294490721424657,0.00020758709766265633
fp_558,-0.00036355596115662526,0.0005768484489348621
fp_174,-0.0003665706720195505,0.0002132402528065327
fp_1250,-0.00036784558115736664,0.0002884792396103448
fp_1488,-0.00036832157159245594,0.00031186885355760874
fp_197,-0.0003704603257399963,0.0005331476664715652
fp_734,-0.00037141680577710277,0.0003321027305160675
fp_1791,-0.0003735602066250454,0.0002868902511618274
fp_1686,-0.0003742975336735288,7.57228461872092e-05
fp_787,-0.00037546973259361405,0.00017554795598921988
fp_1087,-0.00037907751069738983,0.000364119653495532
fp_925,-0.00037937402233123585,0.00016514073193802094
fp_1859,-0.000379682271798254,0.000403102162593755
fp_233,-0.000381136304776053,0.0002876866699132993
fp_123,-0.00038211828467802353,0.0002452959763676042
fp_1832,-0.00038580473338336587,0.00018314817970981507
fp_981,-0.0003884741388650692,0.00017080602368897688
fp_240,-0.0003894180087794741,0.00039261461829546095
fp_274,-0.00038987501556599915,0.0003037894485593885
fp_586,-0.00040013145816655273,0.0003169000311563615
fp_1068,-0.00040023888671893995,0.00014362088073361024
fp_1842,-0.00040198681689669337,0.00019760535136646078
fp_1823,-0.0004050565961827068,0.00015051647163606197
fp_951,-0.00041011687715635236,0.00011105295663670805
fp_1046,-0.0004104670592780968,0.00044222514531765876
fp_1128,-0.00041423661561925675,0.0004246383111094482
fp_1907,-0.00041441358798968155,7.680643760668512e-05
fp_1715,-0.0004154991713327449,0.00020870769017254897
fp_420,-0.00041592285448577293,0.0004936778843721445
fp_1518,-0.0004175004772930535,0.00011645993919420691
fp_449,-0.0004200389575480301,6.199885690966207e-05
fp_189,-0.000425630054397752,9.534061142124255e-05
fp_421,-0.00042753222658957756,0.00029221297360542553
fp_996,-0.00042812770232518725,0.0002757566060661957
fp_1387,-0.0004375300449057873,0.00031110940996025433
fp_1718,-0.00044186248375417404,0.0001017748597605144
fp_50,-0.0004421952788618899,0.0003921732782465204
fp_971,-0.00044264478462539,0.0004963954273676233
fp_422,-0.00044439442952552976,0.00027274076953229574
fp_1875,-0.0004484607987623068,4.8894178651714824e-05
fp_492,-0.0004495356340107115,9.551706293280059e-05
fp_1403,-0.00045223679369441603,0.0001713504898389232
fp_1530,-0.0004540719710908636,0.00038778565493915497
fp_361,-0.00045911283119328685,0.00018077592666971721
fp_285,-0.0004605124904860869,0.0002853481776075129
fp_260,-0.0004608535039489103,0.0001225617465170877
fp_1273,-0.0004646886815380169,0.00030554912127599956
fp_1689,-0.0004710905898081874,0.00028315954006118734
fp_1079,-0.0004748763548082069,3.4164054805786666e-05
fp_1603,-0.00048053038845854437,0.000253331511134086
fp_64,-0.0004816724635398728,0.0001325537847774733
fp_328,-0.0004820084866832497,0.0003618113687639531
fp_1490,-0.00048245017852317497,0.00033654416274423224
fp_1829,-0.00048457315658234634,0.0002026968653941744
stereo,-0.00048699253082640226,0.001363935962582666
fp_1523,-0.0004884129562980011,0.0004912952595277348
fp_1624,-0.0004886502683480121,0.0002277442843691362
fp_1763,-0.0004927431485910461,0.00020409224893162527
fp_1837,-0.0004977547528881132,0.0002025189634075608
fp_148,-0.0004995292126197981,0.0001649135823350151
fp_978,-0.0005014849598717674,0.00019113032593284025
fp_1319,-0.0005017162119355323,0.0003361625540722394
fp_943,-0.0005068938593185912,0.00034296242990695247
fp_1525,-0.0005073457431634676,0.00013808180195970518
fp_1362,-0.000527691547993947,0.00022349189131155614
fp_325,-0.0005316121553246012,0.0005338883785574834
fp_1855,-0.0005328785841652861,0.0004861872847030045
fp_1653,-0.0005333319226550337,0.000197779920482913
fp_119,-0.000535339900145404,0.00039197693700349946
fp_364,-0.0005393086586027218,0.00010850933798133861
fp_1510,-0.0005426499689960452,0.0003081389030218036
fp_1681,-0.0005435257714129005,0.0002543160019260975
fp_533,-0.000545414634409691,0.00010625640039460283
fp_1326,-0.0005575449759462004,0.0002793080851685571
fp_1462,-0.0005592505039231144,0.0016244077191278833
fp_1485,-0.0005629665893962743,0.00124374442733193
fp_1808,-0.0005662788100056382,0.0005305399616906429
fp_14,-0.0005681551311974342,0.0002841666772534159
fp_626,-0.000575613521602314,0.00039016549431181483
fp_1544,-0.0005757320015035816,0.00024178155936661793
fp_1382,-0.0005968481715977525,0.00035229824676914653
fp_625,-0.0005984538420902962,9.40338986484671e-05
fp_17,-0.0005990225867105181,0.00010217997823866946
fp_205,-0.0006127745683857988,6.717539140842515e-05
fp_1267,-0.0006132516864568949,0.0003047844998806884
fp_779,-0.0006208923357950314,5.196391250196298e-05
fp_223,-0.0006240687341410256,0.0003561485397232782
fp_1536,-0.0006250685798559807,0.0007899749918081173
fp_1696,-0.0006261243342113199,0.0004790370909099515
fp_1011,-0.0006306633616508517,0.00033994025990674413
fp_1175,-0.0006344324576185612,0.0001796850964598308
fp_1747,-0.0006428110352279193,0.00046089708555845945
fp_1270,-0.0006430982899173099,0.0002512562267704851
fp_94,-0.0006474280390771359,0.00025807536073504104
fp_1876,-0.0006484608403602987,0.0006353372278745141
fp_424,-0.0006624020311992273,0.00020499881560413815
fp_515,-0.0006643100233091559,0.0005236732412084946
fp_1864,-0.0006685359099555699,0.00019645431848258195
fp_1905,-0.0006827564444457535,0.00011613800429579592
fp_207,-0.0006845638415844179,0.0003803637270294677
fp_54,-0.0006892026709111488,0.0005531049514175022
fp_606,-0.000689224485984763,0.00016380305075827854
fp_1236,-0.0006906221482738673,0.00037530465531330847
fp_543,-0.0006940390169006161,0.0006695619832013919
fp_891,-0.0006991429564026763,0.0001328649027000146
fp_312,-0.0007062581872165019,0.0012641197324106876
fp_1405,-0.0007066004102483703,0.0002996558615311144
fp_1612,-0.0007087840922811673,0.0006082478404290352
fp_393,-0.0007131330790602908,0.00019304155058835258
fp_322,-0.0007144880872364645,0.00011172184767427277
fp_575,-0.0007200151911215702,0.0002967499731544467
fp_2002,-0.0007236133320095206,5.323528875658268e-05
fp_1321,-0.0007247182129728191,0.00038817953460556
fp_1145,-0.0007390014652115751,0.0003740005171227622
fp_747,-0.0007496682817707434,0.000461050987185887
fp_34,-0.0007544627625685196,0.000596773104574543
fp_1656,-0.0007582269051704893,0.0006097025027622862
fp_901,-0.0007737652651446325,0.00011558653299445486
fp_850,-0.0007853959634659624,8.801971078953344e-05
fp_333,-0.0008112541683023666,9.791501768835332e-05
fp_318,-0.0008116077325188709,0.0003872224055454268
fp_1986,-0.0008158729299273971,0.0005664107312293185
fp_794,-0.0008196959873544296,0.00012077698659686772
fp_788,-0.0008236102259444822,0.00023203036316713863
fp_110,-0.0008273481239928326,0.000217042447914392
fp_1306,-0.0008294247265610011,0.00010916387776409498
fp_379,-0.0008302549482529731,0.00033856606779652214
fp_598,-0.0008367753547755096,0.00022930696654577425
fp_1899,-0.0008388810198853624,0.00033268345945214204
fp_1166,-0.000849845360907997,0.00047299919221382937
fp_1417,-0.0008510941604588984,8.097764349783524e-05
fp_1745,-0.0008512874885905353,0.0001782287016955669
fp_627,-0.0008525261741320512,0.00014574326300471034
fp_1900,-0.0008542447311064904,0.00025108519251002795
fp_1508,-0.000865372710137291,0.0005903941101510672
fp_469,-0.0008673216264390993,0.00038802510895103164
fp_1413,-0.0008794745217927779,0.0002531704533685292
fp_1318,-0.0008838771569511739,0.00021745172662467692
fp_799,-0.0008854097323475419,0.0005170631786673566
fp_674,-0.0008891755618410935,0.0005385490431727354
fp_401,-0.000890812800369778,0.0006062468484663916
fp_756,-0.0009050428725924542,0.00014435299923037327
fp_1316,-0.000915685821862855,0.00020963191037628214
fp_327,-0.0009445161738278696,0.00017756193710718988
fp_259,-0.000948565231307219,0.0002676151827506649
fp_1305,-0.0009624931068745069,0.00015445473687491208
fp_512,-0.0009636451905963517,0.0006207510557311849
fp_1218,-0.0009686387645738259,0.0002870361326902015
fp_1262,-0.0009781964492763917,0.0003478226515147496
fp_1822,-0.000982120127090491,0.00047647506045187497
fp_321,-0.000997405197111556,0.00020701676035338558
fp_1341,-0.0010003248462414182,0.00024184036905136304
fp_1546,-0.0010014278955296162,0.00041205263211808985
fp_231,-0.001005206434247774,0.0004973208706963387
fp_1730,-0.001005403469531596,0.00046976141526546683
fp_1940,-0.0010099798379147762,0.00046977765839533884
fp_1762,-0.0010126521409590471,0.00019697066109279176
fp_1078,-0.0010299571070070401,6.000741100709521e-05
fp_238,-0.0010624522454275142,0.0004150423597108238
fp_564,-0.0010658206716649189,0.0005381917687824786
fp_1819,-0.0010662554081483089,0.0005058705330399098
fp_143,-0.001082302361350096,0.001116904950780833
fp_191,-0.0010825339125386968,0.0005699910295699988
fp_1033,-0.001090290820365647,0.0003782314414212709
fp_1119,-0.0011025993492809194,8.509484248181248e-05
fp_1157,-0.0011110343165657178,0.0007980576187121689
fp_1222,-0.0011118625833878015,0.00036846980665094614
fp_504,-0.001132901633828043,0.0002812620627876463
fp_750,-0.0011339625189984437,0.00012468478913928182
fp_1366,-0.0011533124566053487,0.0011651675708904564
fp_275,-0.001154109898715272,0.000286509018711562
fp_599,-0.0011557894730243935,0.0003605499156354427
fp_1902,-0.0011646832887714398,0.0004987165339707986
fp_499,-0.0011933130058249697,0.0004369251597005672
fp_955,-0.001205717454202726,0.0003110167252659748
fp_934,-0.0012749517571951862,0.0007211979599427462
fp_2023,-0.0013092269901297416,0.0008785933017892634
fp_527,-0.001431029494217606,0.0012254020036787927
fp_1790,-0.001457163071227807,0.0007541988588894666
fp_489,-0.0014722126524617351,0.0010341349935925465
fp_887,-0.0014945771563119824,0.00029463069103822956
fp_714,-0.0014981582130390247,0.00017959211792433331
fp_72,-0.0015056287810339074,0.0011094887831271238
fp_89,-0.0015056948037965646,0.00034788594624733725
fp_803,-0.0016081671104232643,0.00031550781110370094
fp_1917,-0.0017173342503368216,0.0014144559117877334
fp_1065,-0.0017252973836672902,0.00026903108951365363
fp_1810,-0.0018336901748903234,0.0012064202233162144
fp_1292,-0.001845970145875575,7.161825689368679e-05
fp_881,-0.0018614640350372857,0.001778972476242597
fp_2043,-0.0018992080741107253,0.001215180021703798
fp_294,-0.002002060502369285,0.0007481492443031886
fp_1649,-0.0020248062296044146,0.0019130900897174708
fp_1230,-0.00206802513744071,0.00021999598034707108
fp_41,-0.0020711305608914323,0.0001788672689831311
fp_1454,-0.00211697063736791,0.0013956014672717356
fp_1620,-0.002138254798022232,0.0005344061578313221
fp_1846,-0.0022504277095434233,0.0004818109601407706
fp_1586,-0.0023280831479604693,0.0020032606304238986
fp_171,-0.0023444473168560574,0.0005503720332869543
fp_183,-0.0023887479614425277,0.0003359154597587955
fp_1043,-0.0025438161898133417,0.0005400405743607433
fp_407,-0.0026984196704563203,0.0008098563937299217
fp_1582,-0.002698988192642959,0.0005534743868104709
hbd,-0.002798419057764412,0.0008244024896709442
fp_807,-0.0031179969484731894,0.00044290082983633754
fp_1335,-0.004098781222387715,0.0005022562538207038
fp_481,-0.0042841310429435845,0.0006778948550122475
fp_1191,-0.006136293209906362,0.00033916598488680866
