SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1Br,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4666666666666667,5.62
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(O)C4)c(C#N)cn3)C2)cc1N1CCC(O)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.3356643356643357,5.63
N#Cc1cnc(N2CCC(F)(F)C2)cc1N1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5,5.65
Cc1cnc(N2CCC(N(C)c3cc(N4CCC(CO)CC4)c(C#N)cn3)C2)cn1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6,5.66
CN(c1cc(Cl)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6875,5.69
N#Cc1cnc(N2CCC(F)(c3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.38235294117647056,6.05
N#Cc1cnc(N2CCN(c3cc(N4CC[C@@H](O)C4)c(C#N)cn3)CC2)cc1N1CCC(O)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.3263888888888889,6.1
N#Cc1cnc(N2CCC(F)(c3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCC(O)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.39855072463768115,6.32
COc1ccc(CNC2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7684210526315789,1.96
COc1ccc(CNC2CCN(c3ncnc4[nH]ccc34)CC2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.71,2.29
CN(Cc1cccc2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7553191489361702,2.69
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]cc(C)c34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7731958762886598,3.07
CN(Cc1ccc(F)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8351648351648352,3.15
CCN(Cc1ccc(OC)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8602150537634409,3.2
COc1ccc(CN(C)C2CCN(c3ccnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,3.26
COc1ccc(CN(C)[C@H]2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1.0,3.41
CN(Cc1ccc(Cl)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8351648351648352,3.41
COc1ccc(CN(C)C2CCN(c3nccc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,3.48
COc1ccc(CN(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1.0,3.5
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)CC2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8804347826086957,3.53
CN(Cc1ccc(C(F)(F)F)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7755102040816326,3.72
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]cnc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,4.0
CN(Cc1ccc2ncccc2c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.6666666666666666,4.51
COCCN(Cc1ccc(OC)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8080808080808081,4.57
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]c(C)cc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7916666666666666,4.63
COc1ccc(COC2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7684210526315789,4.67
COc1ccc(COC2CCN(c3ncnc4[nH]ccc34)CC2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.71,4.7
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]cc(Cl)c34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7731958762886598,4.78
CCN(Cc1ccc(C)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7346938775510204,5.03
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccc(F)c12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7731958762886598,5.04
CN(Cc1cccc2cccnc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7368421052631579,5.05
COc1ccc(CN(CC2CC2)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.79,5.11
COc1ccc(CN(CCN)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8144329896907216,5.12
COc1ccc(CN(C)[C@H]2CCN(c3ccnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,5.18
CN(Cc1ccc(OC(F)(F)F)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8247422680412371,5.27
COc1ccc([C@H]2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7419354838709677,5.35
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2ccccc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,5.36
CCN(Cc1ccc(OC)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)CC1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7777777777777778,5.41
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ncc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8085106382978723,5.44
COc1ccc([C@H](C)N(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7731958762886598,5.44
COc1ccc(CN[C@H]2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7684210526315789,5.44
CN(Cc1cc(Cl)c2ncccc2c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.67,5.47
COc1ccc(CC2CCN(c3ncnc4[nH]ccc34)CC2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7319587628865979,5.47
COc1ccc(CN(C)[C@H]2CCN(c3ncnc4[nH]ccc34)C2)c2ccccc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,5.51
CN(Cc1ccc2cccnc2c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.6666666666666666,5.53
COc1ccc(C(=O)NC2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.6831683168316832,5.62
COc1ccc(CN(C)C2CN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8863636363636364,5.63
CCCN(Cc1ccc(OC)c2ncccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8333333333333334,5.63
COc1ccc(CN(C)C2CCN(c3ncnc4c3ccn4C)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7731958762886598,5.79
COc1ccc(COC2CN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7083333333333334,5.79
COc1ccc(CN(C)C2CCN(c3nc(N)nc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7916666666666666,5.79
COc1ccc(CN(C)[C@@H]2CCN(c3ccnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7894736842105263,5.82
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]cc(C(F)(F)F)c34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7211538461538461,5.87
COc1ccc(CN(C)C2CCN(c3nccc4[nH]ccc34)CC2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.696078431372549,5.92
COc1ccc(CNC2CN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7083333333333334,5.95
COc1ccc(CSC2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7684210526315789,5.97
COc1ccc(CN(C)C2CCN(c3ncnc4[nH]cc(F)c34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.7731958762886598,6.05
Cc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,1,COc1ccc(CN(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2cccnc12,0.8555555555555555,6.05
