SMILES,SMILES_state,NLL,pIC50_pred,solubility_pred,SA_score,valid_mol
C=COCCCNc1ncnc2[nH]ccc12,1,17.28,6.602625,-2.958704,2.7539828452337662,True
CN(CCN1CCOCC1)c1cnn(C)c1C#N,1,14.92,6.470756,-1.1185794,2.8372371454489276,True
Cc1c(CNCc2nc3cnc4[nH]ccc4n3n2)cnn1C,1,13.44,6.9937124,-2.2952905,3.1133555687252175,True
CNC(=O)c1ncc(Nc2nccc(N3CCN(C(=O)C4CCCCN4)CC3)n2)cc1C,1,20.18,7.095751,-2.7518635,3.1509837096363658,True
COC1CN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C1,1,10.63,7.1494613,-3.236596,2.984724747263124,True
CC(=O)N1CCC(N2CCN(C(=O)NCC3CC3)CC2CCO)CC1,1,18.81,6.2856483,-1.2349741,2.98587452687622,True
CN(C)C1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5c5ccccc5)cccn4n3)cn2)CC1,1,12.75,7.9679246,-3.7772186,3.4577787092728993,True
CCNC(=O)NC1CCCN(C(=O)Nc2cccnc2)CC1,1,17.32,6.5892277,-2.6061308,2.486052801732489,True
CN1CCN(C(=O)C=Cc2cccs2)CC1,1,18.27,6.320606,-1.6661837,2.188617037221242,True
CC(O)COc1cc(N2CCN(C(=O)CN3CCOCC3)CC2)ncn1,1,28.87,6.3437366,-1.1361779,2.885141175767634,True
COc1cc(-c2ccn(CC3OCCOC3C)n2)c2cccnc2c1,1,18.86,6.6591387,-3.1502643,3.4554987901298944,True
CC(C)CN(C)C1CCN(C(=O)Nc2cnccc2C(C)(C)O)CC1,1,16.08,6.287738,-3.1022956,2.671986530294289,True
CC(C)Oc1cccnc1N1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5)cccn4n3)cn2)CC1,1,15.24,7.643866,-3.3692377,3.018763956199331,True
CC(=O)NCC1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5)ncc(-c5ccccc5)c4o3)nn2)CC1,1,15.57,7.60674,-3.7618916,3.14926849481796,True
O=C(Nc1cnn(CC(=O)N2CCC(NCCC3CCNCC3)CC2)c1)c1cnn2cccnc12,1,19.01,7.4599195,-2.9336526,2.8681007692867144,True
CN(CC1CC=CC1)C1CCN(C(=O)Cn2cc(NC(=O)N3CCCCC3)cn2)CC1,1,22.54,5.9318767,-3.3686407,2.785999088217782,True
CC(C)(C)OC(=O)N1CC=C(c2c[nH]c(=O)c3cc(Cl)cnc23)CC1,1,15.8,6.286532,-4.119572,2.753108761260254,True
O=S(=O)(CCO)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,1,19.58,6.4483037,-2.0852401,3.6743218280866348,True
CCOC(=O)N1CCC(N2CCC(NC(=O)C(C)(C)O)CC2)CC1,1,20.64,6.2595515,-1.6876866,2.4198013354585495,True
CN(C)c1nccnc1CNCCNC(=O)Nc1cccnc1,1,15.6,6.8639603,-1.896925,2.4927390736731336,True
COc1cnc(C(O)CNc2cccc(NC(C)=O)n2)cn1,1,28.21,6.8088546,-2.4995239,3.078182507510582,True
COCCn1ccc2c(c1=O)c1cnc(OC)cc1n2C(C)CO,1,24.45,6.825495,-2.3406997,3.3160077463215467,True
Cc1nnc(CN2CCC(n3cnc(C(=O)N4CCOCC4)n3)C2)o1,1,22.74,6.581396,-1.8170964,3.26284450730675,True
COCCOC(=O)c1c[nH]c(-c2cccc(C)n2)nc1=O,1,17.67,6.512879,-2.3541977,2.5885085487242154,True
C=CC(C)(C)CCC(C)(C)OC(=O)N1CCN(CCOS(C)(=O)=O)CC1,1,23.2,5.9989552,-2.7056625,2.9428421984937607,True
CCC(=O)N1CCOC(Cn2cc(C)cn2)C1,1,18.37,7.03834,-0.9949609,2.9516206142983776,True
c1ccc(Nc2nccc(C3CCN(Cc4cccnc4)CC3)n2)nc1,1,17.17,6.564613,-3.0629058,2.3507348149074474,True
CC1OCCN1S(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,1,13.93,7.73627,-4.2027264,4.092621839774228,True
CSc1cnc(C)c2ccc(NC(=O)C3C(C)=NC(=O)NC3c3ccc(C#N)cc3C)cc12,1,26.26,6.8528147,-6.5368366,3.778565792735712,True
Cn1cccc1C(=O)CSc1nncn1C,1,18.66,6.6783457,-2.046412,2.5262623215021787,True
O=C(c1ccc(OCCN2CCOCC2)cc1)N1CCC(O)(c2ccn[nH]2)CC1,1,22.19,6.5205407,-2.3930888,2.6273360527429457,True
CCc1ccccc1Nc1ncnc(N)c1N(C)C1COC1,1,18.29,6.8677773,-2.785287,2.7426687666160365,True
CN1CCN(c2ccc(Nc3nc4c(N5CCC(O)C5)cccn4n3)cc2)CC1,1,19.07,6.4092145,-2.9879582,2.9774050965129817,True
COCCNC(=O)c1ccc(-n2cnc3c(NCCOC)cccc32)nc1,1,18.04,6.9871364,-3.2327356,2.407822411542165,True
CNC(C)C(=O)NCC1CCCN(C(=O)CCC(F)(F)F)C1,1,16.92,6.326444,-2.0744145,3.0973439210880365,True
COc1ccc(CN2CCN(CCO)CC2)cc1,1,17.06,6.548758,-0.90994126,1.6256680887138089,True
Cc1cc(Nc2cnn(CCO)c2)nc(=O)n1C,1,8.77,6.8757143,-1.4083474,2.6830421952226846,True
CC(C)NS(=O)(=O)c1ccc(Nc2nc(N3CCC(N4CCOC4C)C3)nc3cn[nH]c(=O)c23)cc1,1,23.86,7.7257676,-3.8516626,3.834298303781024,True
Cc1cnc(NC(=O)c2cnn3ccc(N4CCOCC4)nc23)cn1,1,12.8,6.7712336,-3.2253947,2.615775999084967,True
Nc1sccc1C(=O)N1CCCC(Cn2ccnn2)C1,1,22.2,6.5250835,-2.2247894,3.2295735082206107,True
CC1CC(NC(=O)c2cnn3cccnc23)CN(S(=O)(=O)CCNC(=O)c2nccs2)C1,1,29.51,7.3512383,-2.8713603,3.6382768862934913,True
CCc1ccncc1NC(=O)N1CCC(CN(CC)CCO)CC1,1,15.86,6.083547,-2.3459132,2.434287781365585,True
OCCOCCOc1cncc(-c2cn[nH]c2)c1,1,17.57,7.2474236,-1.491799,2.511711507269128,True
O=C(CN1CCOCC1)N1CCCN(Cc2cccnc2)CC1,1,16.15,6.157647,-0.82128716,2.019070542204604,True
CN1CCN(CCNC(=O)COc2ccc3ccc(=O)oc3c2)CC1,1,18.05,6.3021803,-1.9555287,2.1598300823304886,True
CN1CCC(NCC2CCN(C(=O)Cn3cc(Nc4nc5c(N6CCN(C)CC6)ncc(-c6ccccc6)n5n4)cn3)CC2)CC1,1,16.48,8.017812,-2.9951417,3.1386746329485655,True
CNc1ccnc(NCC2CCOCC2)n1,1,15.1,6.7368307,-2.0603418,2.4489697519440785,True
CNCCn1cc(-c2cnn(C3CCOCC3)c2)cn1,1,16.11,6.832869,-1.781001,2.7566349609716205,True
Cn1cc(-c2cc(NCc3ccccc3)ncn2)cn1,1,15.78,6.3406153,-2.7679596,2.13437237948531,True
c1cnn(CCN2CCCC2)c1,1,11.26,6.521296,-0.28009534,2.0283877152539915,True
CC(=O)N1CCN(C2CCN(C(=O)c3ccccc3)CC2)CC1,1,13.22,6.0918083,-1.3657694,1.8848950177290789,True
CCOCCNCC1COCCO1,1,15.69,6.998444,0.6347303,2.8930282460294006,True
CN1CCN(C(=O)CON=Cc2ccnc(OCCO)c2)CC1,1,19.36,6.304848,-1.1552986,2.5903460666801266,True
O=C(CCC(F)(F)F)N1CC=C(c2cccn3nc(Nc4ccc(C(=O)N5CCOCC5)cc4)nc23)CC1,1,16.13,6.6661353,-4.4097166,2.8944268631465278,True
CN(C)C1CCN(C(=O)N2CCC(Oc3cccnc3)CC2)CC1,1,15.24,6.213887,-1.9695319,2.3811237738896835,True
CN(C)c1ncc(OCCN2CCOCC2)cn1,1,21.2,6.715539,-0.99925226,2.320018088713807,True
Cc1c(C(=O)NCCN2CCN(C)CC2)nn(C)c1C,1,17.25,6.535952,-0.8740991,2.2915281030837455,True
CCOC(COC)CN1CCOCC1,1,21.68,6.8180466,0.35794973,2.7749909643038038,True
CC1(C)OCC(CNCc2ccccn2)O1,1,10.36,6.771083,-0.8372582,2.811572950949964,True
CCOC(=O)c1c[nH]c2ncnc(-c3cnn(C4CN(C(=O)CO)C4)c3)c12,1,14.36,6.854006,-2.9560106,2.9772077432145387,True
CN(CC1COCCO1)CC1COCCO1,1,12.4,7.0069284,-0.118541345,3.4814126021778478,True
Cc1cc(Cl)ccc1OCCOCCN1CCN(CCO)CC1,1,14.33,6.4193416,-1.6478902,2.056132080666142,True
CC(=O)Nc1cccnc1N=c1cc[nH]cc1C(=O)NCC(F)C(C)(C)O,1,19.84,6.5874543,-3.0514486,3.8352874527158,True
CCOC(=O)c1cccc2nc(Nc3cccc(OC)c3)n(C)c12,1,19.75,6.4450693,-4.7576256,2.121218098107665,True
CCC(CC)Nc1nc(NC(C)c2ncc(F)cn2)nc(N2CCOCC2)n1,1,16.95,6.891515,-3.8173685,3.292654846351253,True
CN(c1ncnc2[nH]ccc12)C1CCN(C(=O)Nc2cnccc2C(F)(F)F)CC1,1,12.47,6.9629893,-4.2870526,2.8571062499327606,True
COCCCN(c1ccc(OC)c(OC)c1)C1CCN(C(=O)Cn2cccn2)CC1,1,27.25,6.195355,-2.7245357,2.500191385153217,True
N#Cc1c[nH]c(=NC(=O)Nc2ccc(C(=O)NCCN3CCOCC3)cc2)cn1,1,15.99,6.8272367,-3.5364883,2.9531572292135326,True
Cn1ncc(-c2ccnc(N)n2)c1NC(=O)c1cnn2cccnc12,1,14.18,6.8732834,-2.844045,2.7798358515612573,True
COc1ccccc1-c1[nH]ncc1CNCCc1ccccn1,1,16.9,7.03115,-3.2816415,2.1995979177702143,True
OCC1OC(Nc2ccccn2)C(O)C1O,1,13.07,6.9495554,-0.75131476,3.488645404428974,True
CC(=O)N1CCC(N2CCCC(n3nc(C(=O)Nc4cnn(C)c4)cc3N)C2)CC1,1,16.92,6.900416,-2.2049139,3.2329161081824367,True
COCCN1CCN(CCNc2nc(-c3cnn(C)c3)cnc2NCCO)CC1,1,21.17,6.613415,-1.2555829,2.7176077786640818,True
CN1CCN(C(=O)Cn2nc(-c3cnn(C)c3)c(-c3cccc4ncccc34)n2)CC1,1,20.48,6.7688365,-3.3158722,2.6882944728331672,True
CCOC(=O)N1CCOCC1c1cccn1C,1,13.54,7.224937,-0.76509696,2.955644652759915,True
COCCn1nc(C(=O)N2CCC(O)CC2)cc1-c1cn[nH]c1,1,20.99,6.744413,-1.6788522,2.7180264862605465,True
NC(=O)c1ccsc1NC(=O)CN(CCO)CCO,1,19.09,7.0956106,-1.4806415,2.4027081151221505,True
CN1CCN(C(=O)Cn2cncc2-c2cnn(C)c2)CC1,1,14.64,6.405268,-1.047879,2.5420590050475536,True
CCOC(=O)N1CC=C(c2ccn[nH]2)CC1,1,13.21,6.835341,-1.6971424,2.6413260673215753,True
Nc1cc2nccc(-c3cncnc3)n2n1,1,19.24,6.576204,-2.7948303,2.7849540399964496,True
CN(CC1CCCO1)CC1CCCN1C,1,14.54,6.157655,-0.68827474,3.1347718507413385,True
N#CCC(=O)Nc1nccc(N)n1,1,21.88,6.671595,-2.038484,2.6216282115472875,True
CN(CC1CCOCC1)c1ncnc2[nH]ccc12,1,9.8,7.1662807,-2.420127,2.6731027989962683,True
c1nc(N2Cc3ccc(CN4CCOCC4)cc3C2)c2cc[nH]c2n1,1,17.36,6.6119576,-3.4271183,2.520290620792027,True
COCCn1cc(-c2cnc3[nH]ccc3n2)cn1,1,11.37,6.9789243,-1.7619284,2.652210781579724,True
CN(c1ccc(S(=O)(=O)NC2CCOCC2)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,9.94,7.852064,-3.2625604,3.364999304630432,True
CNCc1ccc(-c2ncc(C(N)=O)c(NC)n2)cn1,1,20.64,6.916339,-1.8749653,2.4570163448419873,True
CN(C)c1nccnc1CNCC1CCN(CCO)CC1,1,10.39,6.489649,-0.80073667,2.5800597742783236,True
CN(C1CCN(C(=O)N2CCC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)n3)C2)CC1)S(C)(=O)=O,1,16.75,7.6173344,-3.520521,3.9425683251790415,True
CCN1CCN(Cc2nc3cnc4[nH]ccc4n3n2)CC1,1,15.14,6.57886,-2.181976,2.826422528620755,True
CCNc1cnc(C(=O)N(C)C)cn1,1,17.85,6.4277663,-0.8714039,2.3360647962184533,True
N#CCC(NOCC(=O)O)C(=O)N1CCCC(F)(F)C1,1,26.38,7.054745,-1.5251799,3.6304521996441297,True
CC(O)c1nc2cnc3[nH]ccc3c2n1CCO,1,16.22,6.9868827,-1.9282026,3.2476651032461152,True
Cc1nn(C(C)C)c(C)c1NC(=O)N1CCC(N2CCCC(CO)(n3cccn3)C2)CC1,1,18.2,6.9553604,-3.2535005,3.5478401979306806,True
COc1cccc(CN2CCCNCC2)c1OC,1,18.7,6.3964186,-1.3165393,1.9574192721457617,True
O=C(NCCN1CCOCC1)c1cnc(N2CCN(C(=O)Cc3ccccn3)CC2)cn1,1,20.58,7.1359444,-1.9128858,2.455520989531781,True
CC(C)CC(=O)N1CCC(NC(=O)N2CCN(C)CC2)CC1,1,16.6,6.2564764,-1.3428621,2.135138489595331,True
CNC(=Nc1ccccc1C(C)(C)C)N1CCOCC1,1,22.7,6.6864977,-2.2645884,2.6053457404463813,True
CCNC(=O)N1CCc2ccccc21,1,11.08,6.828471,-1.9215965,1.8754825087690623,True
CN(C)C(=O)CN1CCN(Cc2cccnc2)Cc2cnc(N)nc21,1,22.01,6.49664,-2.1671467,2.6306542697627737,True
N#CCN1CCOCC1,1,9.2,6.552084,0.40868515,2.2888694273439008,True
COC(=O)C1CCC(CC#N)(n2cc(-c3ncc(C)c(NC(=O)CO)n3)cn2)CC1,1,28.36,6.9068494,-3.329095,3.209993263507421,True
Cn1ccc(CN2CCCN(C(=O)CCO)CC2)n1,1,19.96,6.56484,-0.6205253,2.310079712755286,True
CCOC(=O)N1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(C)CC5)cccn4n3)cn2)CC1,1,20.31,7.154512,-2.4682748,2.820650452658569,True
N#CC1CCOCC1n1nc(Nc2ccc(C(O)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,1,17.0,7.3187246,-4.530279,4.204563426342972,True
Cn1cc(Nc2ncc3ccn(CC4CCCO4)c3n2)cn1,1,15.99,6.7999954,-2.6305244,3.160451990236293,True
CCCCNC(=O)Nc1cccc(OCCCN(CC)CC)c1,1,17.46,6.606759,-2.8373923,1.9347101871750176,True
CC(C)COC(=O)N1CCC(NC(=O)N2CCCN(C)CC2)CC1,1,13.59,6.3746653,-1.761181,2.2510130565732567,True
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C(=O)CN2CCN(CCCCCN3CCC(O)CC3)CC2)C1,1,17.56,7.6029134,-2.805946,3.391669948511394,True
O=C(CCCO)N1CCN(Cc2cccnc2)CC1,1,14.28,6.5944266,-0.74269843,1.9360383141538904,True
CCOC(=O)Cn1cc(Nc2ncc(C)n2C)cn1,1,14.71,6.263613,-2.7030616,2.7207815995477382,True
O=C1C2=CC(NC3CCN(Cc4ccncc4)CC3)=CC=CN1N=C2,1,21.11,6.0156894,-3.022509,3.99371455352237,True
OCC(O)COC1OC=CC2OC21,1,25.58,7.09621,-0.14573783,4.546929610482398,True
CN1CCOC(CNCCO)C1,1,13.12,6.6989717,1.3637544,2.972946894770635,True
CC1(C)CN=C(N2CCN(CC3CC(Br)=NO3)CC2)S1,1,22.47,5.8441677,-2.4200828,3.815498218537517,True
CNC(=O)c1ccc(Nc2ncc(F)c(NOCCN3CCNCC3)n2)cc1F,1,24.26,6.4886703,-2.8687584,2.7731789159605214,True
CN1CCC(NCc2cccc(-c3ccnc4sc(C(N)=O)c(N)c34)c2)CC1,1,20.22,6.696298,-3.4179811,2.4914004292780483,True
Cc1nn(C)cc1-c1nn(CC(=O)N2CCN(CCN3CCOCC3)CC2)cc1NC(=O)c1cnn2cccnc12,1,17.19,7.823763,-2.3896668,3.048511933731988,True
CN1CCC(N(C)C(=O)c2ccc(Nc3nc4c(N5CCN(C6COC6)CC5)cccn4n3)cc2)CC1,1,10.47,7.307786,-2.9850497,2.8779040618015816,True
COC(=O)c1cc2cnc3cc[nH]c(=O)c3c2n1C,1,15.43,6.9099464,-2.6938074,2.792627463118132,True
CC(=O)N1CCN(C2CCN(S(=O)(=O)c3ccccn3)CC2)CC1,1,14.47,6.2958727,-1.4262986,2.291098188605403,True
Cc1c[nH]ccc1=NC(=O)Nc1ccc(C(=O)N(C)C2CCN(C)CC2)cc1,1,15.72,6.5189466,-3.5767648,2.8557625592683102,True
Cc1cnc(Nc2ccc(N3CCOCC3)nc2)nc1NC1CC1,1,10.94,6.5338387,-3.7273486,2.3979420347592484,True
OCCNCc1ccccc1,1,14.31,6.9834013,-0.3070421,1.4552488939895376,True
CN1CCN(C(=O)CO)CC(Oc2ccc(-c3cc4ncccc4c(NCCc4ccc(O)cc4)n3)cc2)C1,1,18.52,6.686263,-3.333939,3.1100409177211823,True
CC(Nc1ncc(C(N)=O)c(NCCO)n1)c1ncnc2[nH]ccc12,1,16.05,6.9501753,-2.6882262,3.3565443395987096,True
N#Cc1cccc(F)c1-c1cc(-n2ccc(N3CCOCC3)n2)c2c(n1)CNC2=O,1,11.95,6.8532543,-4.3805046,3.1450400804835486,True
CN(C)C(=O)Oc1cccc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5cnc6[nH]ccc6n5)cn4)C3)CC2)c1,1,22.71,7.7676473,-4.6783333,3.3241481200120244,True
CC(=O)N1CCC(NCc2ccc(N(C)C)c(-c3cnn(C)c3)n2)CC1,1,11.42,6.359262,-1.2662599,2.6796688993688242,True
O=C(N1CCOCC1)N1CCCC(O)C1,1,17.57,7.151279,-0.16862935,2.6266107872188034,True
Cc1nc(NC2CCOCC2)c2c(-c3ccsc3)c[nH]c2n1,1,21.46,6.766253,-4.542278,2.851479333518119,True
OCCC1CCC2CN(CCO)CCN2C1,1,11.42,6.689458,-0.31738946,3.086142119006995,True
Cc1cc(O)c(F)cc1-c1nn(C2(CC#N)CCN(CC(C)O)CC2)c(=O)c(N)c1C,1,20.24,6.6344,-3.512253,3.852680950345932,True
CCCCCCCCCCCCCCOc1cccc(Nc2nccc(-c3cnoc3)n2)c1,1,30.96,6.4778347,-6.947088,2.557740574440505,True
Cn1c(C(=O)NCCN2CCOCC2)nc2cnc3[nH]ccc3c21,1,13.11,6.5964766,-1.9559103,2.7475870897043038,True
CC(=O)Nc1nccc(N2CC3CCC(C2)N3C(=O)N2CCC(O)CC2)n1,1,18.2,6.6032596,-2.7451103,4.135385220662102,True
O=C(Nc1cnn(CC(=O)N2CCN(CCOCCO)CC2)c1)c1cnn2cccnc12,1,9.61,7.208252,-1.8973322,2.670071419815292,True
CN1CCC(NC(=O)c2ccc(Nc3nc4c(N5CCC(CO)CC5)cccn4n3)cc2)CC1,1,16.13,7.029974,-3.1576293,2.631023050464975,True
O=C(N1CCNCC1)N1CCOCC1,1,10.99,7.0114346,-0.33214706,2.218927490007335,True
COCCn1cnc(-c2c[nH]c3ncccc23)n1,1,13.47,7.1689672,-1.7563461,2.595337051536182,True
CN1CCN(CC(O)COCCOCCO)C(C#N)C1,1,22.07,6.9446144,0.41745618,3.5741460491791024,True
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,1,13.51,6.582285,-1.5036945,2.4957226127698853,True
CSc1ncnc2[nH]cnc12,1,14.39,6.6559887,-1.7709368,2.9657993747587668,True
CCN1CCN(C2CCN(C(=O)c3ccc(C(=O)N4CCCN(C)CC4)cc3)CC2)CC1,1,16.49,6.152662,-1.644252,2.2258204380481104,True
Cc1ccccc1S(=O)(=O)N1CCC(NCCO)CC1,1,18.06,6.9685388,-1.6116595,2.0374284327540746,True
COCCOCC(=O)N1CCN(CCO)CC1,1,12.02,7.116696,0.115166865,2.04416273568671,True
O=c1[nH]ccc2c1c(-c1ccc(OCCN3CCOCC3)nc1)nn2C1CCOCC1,1,20.77,7.3602467,-2.8677852,2.8984117303582497,True
CCN1C(=O)c2c(cc(CO)nc2C)Sc2ncc(-c3cnn(C4CCN(C(=O)OC)CC4)c3)cc21,1,40.34,7.573654,-4.5887713,3.307057561951991,True
CCc1ncnc(-c2cnn(CC(O)CO)c2)c1C#CCN1CCN(CC(C)O)CC1,1,18.64,6.4060264,-1.9612417,3.7777011402072453,True
Cn1cnc2c(-c3cccc(C#Cc4ccc(CNCCO)cc4)c3)ncnc21,1,27.47,6.6871953,-2.7541342,2.613928088942039,True
OCCn1cc(Nc2nccc(N3CCOCC3)n2)cn1,1,10.58,6.7837925,-1.6947118,2.467574885940854,True
CCOC(=O)C1CCN(C(=O)C=NO)CC1,1,18.72,6.855498,-1.1116623,2.469286237586095,True
COCCNC(=NC#N)N=c1cc(C=CC(=O)OC)cc[nH]1,1,27.54,6.6404605,-2.495637,3.5580709998666578,True
CN(c1ncccn1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,1,12.81,7.755788,-4.9017096,3.2331359026398507,True
Cc1cnc(N2CCN(C(=O)C3CCOCC3)CC2)c2nc(Nc3cnn(CC(=O)N4CCC(NCC(F)F)CC4)c3)ccc12,1,18.96,8.117751,-4.0949383,3.2472313285377457,True
COCC(=O)N1CCN(CC2CCCO2)CC1,1,15.32,6.657861,-0.22884776,2.4886104690864475,True
CCNCc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)nc(C(F)(F)F)n1,1,16.95,7.868724,-4.086298,3.5651634054123704,True
CN(C)C1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5)ncc(-c5ccccc5)n4n3)cn2)CC1(C)O,1,20.56,7.9213543,-3.1394684,3.9296855385106344,True
OCCN1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,1,15.15,6.5053344,-2.3716748,3.0079695465162306,True
O=C(NC1CCSC1)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,1,24.8,6.7913365,-2.8904078,2.792859620728775,True
Cn1c(=O)c2ccccc2n(CCCn2ccnc2)c1=O,1,18.78,7.3865013,-2.7356992,2.181149774278323,True
CC(Nc1ncc(C(N)=O)c(NC2CCN(C)CC2)n1)c1ncc(F)cn1,1,16.44,6.910532,-2.5433788,3.212302312109607,True
COc1ccc(C(=O)NCC(=O)OCC(=O)N2CCOCC2)cc1,1,16.19,6.2053156,-1.9508823,1.8817427587411508,True
CCN1CCN(C(=O)CS(=O)(=O)CC2CCCCO2)CC1,1,22.13,6.1535506,-1.0298561,2.8714551659278005,True
COC(=O)Nc1ccc(-c2cnc(N3CCOCC3)c3nc(Nc4cnn(CC(=O)N5CCC(N(C)C)CC5)c4)nn23)cc1,1,11.92,7.8579717,-3.4678032,3.1016115054751108,True
N#Cc1ncc(C(N)=O)c(NCc2ccccc2N2CCOCC2)n1,1,17.04,6.422433,-2.7688541,2.462795466945872,True
COCCn1cc(-c2cn(C(C)C)nc2N)nc1C(N)=O,1,17.74,6.820204,-1.437869,3.098788559703424,True
CC(C)c1nc(Nc2ccc(S(=O)(=O)N3CCNCC3)cc2)c2cc[nH]c2n1,1,21.92,7.1645317,-3.29282,2.6278127369703554,True
OCCNCCNc1ccccc1,1,14.92,6.7382827,-0.31504467,1.7503984544622675,True
COc1ccc(CNC(=O)NCC2CCCO2)cc1OC,1,16.3,7.0117726,-2.1362152,2.331613614428452,True
CC1(O)C(O)COC1n1cnc2c(C3CCCCC3)ncnc21,1,14.56,6.436266,-2.4824972,3.976670390337027,True
CN(C)CCN(C)CC(=O)Nc1cccc2cnccc12,1,15.7,6.7815275,-2.124008,2.1072537899236945,True
CC1OCCN1Cc1ccc2c(-c3cnn(C)c3)cc(-c3ccn[nH]3)nc2n1,1,18.63,7.0084157,-3.295216,3.672867275994779,True
CC(C)CC(CO)N1CCC(CC#N)(n2ccc(-c3ncnc4[nH]ccc34)c2)C1,1,18.86,6.8640985,-3.2441046,4.201594258454659,True
O=C(NCC1CCNCC1)c1ccc(Nc2nc3c(N4CCC(O)CC4)cccn3n2)cc1,1,18.83,6.802964,-3.2075148,2.687844693296613,True
COCC(C)NC(=O)N1CCOCC1,1,14.52,7.0688057,0.15708236,2.5153446033570592,True
COCCN(C)Cc1cnccc1CNc1cn(Cc2ccccc2)nc1C(=O)O,1,23.65,6.536268,-3.1075778,2.5661522080512498,True
Fc1cc(-c2cnn(CCN3CCOCC3)c2)cn2nccc12,1,12.31,6.3564625,-2.2178237,2.7499906779512084,True
N#CCC1CNC(=O)c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)nn21,1,18.45,6.7363195,-3.362885,3.334067880539286,True
CC(CO)NCc1nc2cnccc2n1C,1,11.1,7.0080123,-0.69118017,2.9154761616523057,True
CN(c1ncccn1)C1CCCN(CCO)C1,1,16.14,6.597115,-0.25012955,2.8896629023674514,True
COc1cc2[nH]c(=O)n(CCCC(=O)NCCC#N)c(=O)c2cc1OC,1,19.33,6.591285,-2.8752992,2.3670583356175054,True
COC(=O)CN1CCN(C(=O)c2ccc(Nc3cc(NC(C)(C)C)c4ncnc(N5CCN(C(=O)Cn6cccn6)CC5)c4n3)cc2)CC1,1,33.44,7.968999,-3.6673086,3.1862365346129256,True
CN1CCN(C(=O)COc2cnc(-c3cnc4[nH]ccc4c3)cn2)CC1,1,19.17,6.808538,-2.6850204,2.6362657242814738,True
NCCCOCCN1CCNCC1,1,17.73,6.538593,0.7477382,2.270091976729473,True
CCN(CCO)CCN1CCN(CC(=O)N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1,10.72,7.7575235,-2.158749,3.282798775637705,True
COC(=O)Nc1ccc(OCC(=O)N2CCOCC2)cc1,1,21.85,7.2186213,-2.133098,1.844685928124477,True
CC(C)N1CCN(C(=O)c2csnn2)CC1,1,17.92,6.366242,-1.704909,2.3831177061175612,True
N#CCC(=O)N1CCCC(N2CNC(=O)c3ccncc32)CC1,1,19.0,6.6028476,-2.7208204,3.2833477389980876,True
O=S(=O)(c1ccccn1)N1CCN(c2cncc(Nc3cccnc3)n2)CC1,1,19.11,6.4418273,-3.4789958,2.5298021037620995,True
N#CCC1(n2cc(-c3c[nH]c4ncccc34)cn2)CN(C2CCN(C(=O)CO)CC2)C1,1,16.71,7.230894,-2.9364965,3.1333726750803583,True
Cc1ncc(C(=O)NC(C)C(=O)N2CCN(C)CC2)s1,1,18.01,6.358113,-1.3759187,2.738201243933174,True
CN(C)CCN(CCO)CCNC(=O)c1ccc(NC(=O)N=c2cnc(C#N)c[nH]2)cc1,1,22.4,6.9788094,-3.2270288,3.1448694347036295,True
CCCCCNc1cc(C)nc2c(-c3ccco3)cnn12,1,25.49,6.6448154,-4.0552797,2.49233391047,True
COc1ccccc1-c1ncnc2[nH]ccc12,1,11.51,7.2070384,-3.6461666,2.1176687356867117,True
N#CCC(=O)N1CCC2(CCCN(CC3CCOCC3)C2)C1,1,19.35,6.5154834,-2.0875962,3.664121806717782,True
O=C(NC1CC=C(c2cccn3nc(Nc4ccccc4)nc23)CC1)OCc1cccnc1,1,21.07,6.147708,-5.0920286,3.1451401916706967,True
Nc1cc(-c2n[nH]c3ccc(C(=O)N4CCCCCC4)cc23)ccn1,1,17.51,6.5254245,-3.8540049,2.2963547135212146,True
Cc1cnn(CC(=O)N2CCCC(OCc3cccnc3)C2)c1,1,22.59,6.1818933,-2.2607079,2.8150189632961773,True
